id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
73,2010,"Duas  irmãs  que  dividem  o  mesmo  quarto  de  estudos combinaram  de  comprar  duas  caixas  com  tampas  para guardarem  seus  pertences  dentro  de  suas  caixas, evitando,  assim,  a  bagunça  sobre  a  mesa  de  estudos. 
Uma delas comprou uma metálica, e a outra, uma caixa de madeira de área e espessura lateral diferentes, para facilitar a identificação. Um dia as meninas foram estudar para a prova de Física e, ao se acomodarem na mesa de estudos, guardaram seus celulares ligados dentro de suas caixas. Ao longo desse dia, uma delas recebeu ligações telefônicas, enquanto os amigos da outra tentavam ligar 
e recebiam a mensagem de que o celular estava fora da área de cobertura ou desligado. 
","
Para explicar essa situação, um físico deveria afirmar que o material da caixa, cujo telefone celular não recebeu as ligações é de
","{'A': '  madeira,    e  o  telefone  não  funcionava  porque  a madeira não é um bom condutor de eletricidade.\n', 'B': '  metal,    e  o  telefone  não  funcionava  devido  à blindagem eletrostática que o metal proporcionava.\n', 'C': '  metal, e o telefone não funcionava porque o metal refletia todo tipo de radiação que nele incidia.\n', 'D': '  metal, e o  telefone não funcionava porque a área lateral da caixa de metal era maior.\n', 'E': '  madeira,  e  o  telefone  não  funcionava  porque  a espessura desta caixa era maior que a espessura da caixa de metal.\n\n'}","{'B': '  metal,    e  o  telefone  não  funcionava  devido  à blindagem eletrostática que o metal proporcionava.\n'}",No,Yes,No,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
75,2010,"No  ano  de  2004,  diversas  mortes  de  animais  por 
envenenamento  no  zoológico  de  São  Paulo  foram 
evidenciadas.  Estudos  técnicos  apontam  suspeita  de 
intoxicação  por  monofluoracetato  de  sódio,  conhecido 
como composto 1080 e ilegalmente comercializado como 
raticida.  O  monofluoracetato  de  sódio  é  um  derivado 
do  ácido  monofluoracético  e  age  no  organismo  dos 
mamíferos bloqueando o ciclo de Krebs, que pode levar 
à parada da respiração celular oxidativa e ao acúmulo de 
amônia na circulação

monofluoracetato de sódio.

Disponível em: http://www1.folha.uol.com.br. Acesso em: 05 ago. 2010 (adaptado).
","
O monofluoracetato de sódio pode ser obtido pela
","{'A': '  desidratação  do  ácido  monofluoracético,  com liberação de água.  \n', 'B': '  hidrólise  do  ácido  monofluoracético,  sem  formação liberação de água.\nC -   perda  de  íons  hidroxila  do  ácido  monofluoracético, com liberação de hidróxido de sódio. \nD-  neutralização  do  ácido  monofluoracético  usando \nhidróxido de sódio, com liberação de água.\nE-  substituição  dos  íons  hidrogênio  por  sódio  na estrutura do ácido monofluoracético, sem formação de água.\n', 'C': None, 'D': '  neutralização  do  ácido  monofluoracético  usando \nhidróxido de sódio, com liberação de água.\n', 'E': '  substituição  dos  íons  hidrogênio  por  sódio  na estrutura do ácido monofluoracético, sem formação de água.\n\n'}","{'D': '  neutralização  do  ácido  monofluoracético  usando \nhidróxido de sódio, com liberação de água.\n'}",No,Yes,Yes,Yes,No,No,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
74,2010,"A eletrólise é muito empregada na indústria com o objetivo de reaproveitar parte dos metais sucateados. O cobre, por  exemplo,  é  um  dos  metais  com  maior  rendimento no  processo  de  eletrólise,  com  uma  recuperação  de 
aproximadamente 99,9%. Por ser um metal de alto valor comercial  e  de  múltiplas  aplicações,  sua  recuperação torna-se viável economicamente. 
","
Suponha que, em um processo de recuperação de cobre puro,  tenha-se  eletrolisado  uma  solução  de  sulfato  de cobre  (II)  (<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>CuSO</mtext><mn>4</mn></msub></math>)  durante  3  h,  empregando-se  uma corrente elétrica de intensidade igual a 10 A. A massa de cobre puro recuperada é de aproximadamente

Dados: Constante de Faraday F = 96 500  C/mol; Massa molar em g/mol: Cu = 63,5.
","{'A': '  0,02 g. \n', 'B': '  0,04 g. \n', 'C': '  2,40 g. \n', 'D': '  35,5 g.\n', 'E': '  71,0 g.\n\n'}","{'D': '  35,5 g.\n'}",Yes,Yes,No,Yes,Yes,No,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
77,2010,"A composição média de uma bateria automotiva esgotada 
é  de  aproximadamente  32%  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Pb</mtext></math>,  3%  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>PbO</mtext></math>,  17%  <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbO</mtext><mn>2</mn></msub></math>
e 36% <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbSO</mtext><mn>4</mn></msub></math>. A média de massa da pasta residual de 
uma bateria usada é de 6 Kg, onde 19% é <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbO</mtext><mn>2</mn></msub></math>, 60% 
<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbSO</mtext><mn>4</mn></msub></math> e 21% <math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Pb</mtext></math>. Entre todos os compostos de chumbo 
presentes  na  pasta,  o  que  mais  preocupa  é  o  sulfato 
de  chumbo  (II),  pois  nos  processos  pirometalúrgicos, 
em que os compostos de chumbo (placas das baterias) 
são fundidos, há a conversão de sulfato em dióxido de 
enxofre, gás muito poluente.
Para  reduzir  o  problema  das  emissões  de  <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>SO</mtext><mrow><mn>2</mn><mtext>(g)</mtext></mrow></msub></math>,  a indústria pode utilizar uma planta mista, ou seja, utilizar o processo hidrometalúrgico, para a dessulfuração antes da fusão do composto de chumbo. Nesse caso, a redução 
de sulfato presente no <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbSO</mtext><mn>4</mn></msub></math> é feita via lixiviação com solução de carbonato de sódio (<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>Na</mtext><mn>2</mn></msub><msub><mtext>CO</mtext><mn>3</mn></msub></math>) 1M a 45 ºC, em que se obtém o carbonato de chumbo (II) com rendimento de 91%. Após esse processo, o material segue para a fundição para obter o chumbo metálico.

<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbSO</mtext><mn>4</mn></msub><mo>+</mo><msub><mtext>&#xA0;Na</mtext><mn>2</mn></msub><msub><mtext>CO</mtext><mn>3</mn></msub><mo>&#x2192;</mo><msub><mtext>PbCO</mtext><mn>3</mn></msub><mo>+</mo><msub><mtext>Na</mtext><mn>2</mn></msub><msub><mtext>SO</mtext><mn>4</mn></msub></math>

Dados: Massas Molares em g/mol Pb = 207; S = 32; Na = 23; 
O = 16; C = 12

ARAÚJO, R. V. V.; TINDADE, R. B. E.; SOARES, P. S. M. Reciclagem de chumbo de bateria auto-
motiva: estudo de caso. Disponível em: http://www.iqsc.usp.br. Acesso em: 17 abr. 2010 (adaptado).
","
Segundo  as  condições  do  processo  apresentado 
para  a  obtenção  de  carbonato  de  chumbo  (II) 
por  meio  da  lixiviação  por  carbonato  de  sódio  e 
considerando uma massa de pasta residual de uma 
bateria  de  6  Kg,  qual  quantidade  aproximada,  em 
quilogramas, de <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>PbCO</mtext><mn>3</mn></msub></math> é obtida?
","{'A': '  1,7 Kg\n', 'B': '  1,9 Kg\n', 'C': '  2,9 Kg\n', 'D': '  3,3 Kg\n', 'E': '  3,6 Kg\n\n\n'}","{'C': '  2,9 Kg\n'}",Yes,Yes,No,Yes,Yes,No,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
76,2010,"Investigadores  das  Universidades  de  Oxford  e  da Califórnia  desenvolveram  uma  variedade  de  Aedes aegypti  geneticamente  modificada  que  é  candidata para uso na busca de redução na transmissão do vírus da  dengue.  Nessa  nova  variedade  de  mosquito,  as fêmeas  não  conseguem  voar  devido  à  interrupção  do desenvolvimento  do  músculo  das  asas. A  modificação 
genética introduzida é um gene dominante condicional, isso é, o gene tem expressão dominante (basta apenas uma cópia do alelo) e este só atua nas fêmeas. 

FU, G. et al. Female-specific flightless phenotype for mosquito control. PNAS 107 (10): 4550-4554, 2010.
","
Prevê-se,  porém,  que  a  utilização  dessa  variedade de Aedes  aegypti  demore  ainda  anos  para  ser implementada, pois há demanda de muitos estudos com relação  ao  impacto  ambiental. A  liberação  de  machos de Aedes  aegypti  dessa  variedade  geneticamente modificada reduziria o número de casos de dengue em uma determinada região porque 
","{'A': '  diminuiria o sucesso reprodutivo desses machos transgênicos.\n', 'B': '  restringiria a área geográfica de voo dessa espécie de mosquito.\n', 'C': '  dificultaria  a  contaminação  e  reprodução  do  vetor natural da doença.\n', 'D': ' tornaria  o  mosquito  menos  resistente  ao  agente etiológico da doença.\n', 'E': '  dificultaria  a  obtenção  de  alimentos  pelos  machos geneticamente modificados.\n\n'}",{'C': '  dificultaria  a  contaminação  e  reprodução  do  vetor natural da doença.\n'},No,Yes,No,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
78,2010,"Dois  pesquisadores  percorreram  os  trajetos  marcados 
no  mapa. A  tarefa  deles  foi  analisar  os  ecossistemas  e, 
encontrando  problemas,  relatar  e  propor  medidas  de 
recuperação. A seguir, são reproduzidos trechos aleatórios 
extraídos dos relatórios desses dois pesquisadores.

Trechos aleatórios extraídos do relatório do pesquisador P1:

I. “Por  causa  da  diminuição  drástica  das  espécies vegetais deste ecossistema, como os pinheiros, a gralha azul também está em processo de extinção”.

II.  “As  árvores  de  troncos  tortuosos  e  cascas grossas  que  predominam  nesse  ecossistema estão sendo utilizadas em carvoarias”.

Trechos aleatórios extraídos do relatório do pesquisador P2:


III. “Das  palmeiras  que  predominam  nesta  região podem  ser  extraídas  substâncias  importantes para a economia regional”.

IV.  “Apesar  da  aridez  desta  região,  em  que encontramos muitas plantas espinhosas, não se pode desprezar a sua biodiversidade.”

Ecossistemas brasileiros: mapa da distribuição dos ecossistemas. Disponível em: 
http://educacao.uol.com.br/ciencias/ult1686u52.jhtm. Acesso em: 20 abr. 2010 (adaptado).
","
Os  trechos  I,  II,  III  e  IV  referem-se,  pela  ordem,  aos 
seguintes ecossistemas:
","{'A': '  Caatinga, Cerrado, Zona dos cocais e Floresta Amazônica. \n', 'B': '  Mata de Araucárias, Cerrado, Zona dos cocais e Caatinga.\n', 'C': '  Manguezais, Zona dos cocais, Cerrado e Mata Atlântica.\n', 'D': '  Floresta Amazônica, Cerrado, Mata Atlântica e Pampas.\n', 'E': '  Mata Atlântica, Cerrado, Zona dos cocais e Pantanal.\n\n\n'}","{'B': '  Mata de Araucárias, Cerrado, Zona dos cocais e Caatinga.\n'}",No,Yes,Yes,No,No,Yes,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
79,2010,"As mobilizações para promover um planeta melhor para as futuras gerações são cada vez mais frequentes. A maior parte  dos  meios  de  transporte  de  massa  é  atualmente movida pela queima de um combustível fóssil. A título de exemplificação do ônus causado por essa prática, basta saber que um carro produz, em média, cerca de 200 g de dióxido de carbono por Km percorrido.

Revista Aquecimento Global. Ano 2, nº 8. Publicação do Instituto Brasileiro de Cultura Ltda.
","
Um dos principais constituintes da gasolina é o octano (<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>C</mtext><mn>8</mn></msub><msub><mtext>H</mtext><mn>18</mn></msub></math>). Por meio da combustão do octano é possível a liberação  de  energia,  permitindo  que  o  carro  entre  em movimento. A equação que representa a reação química 
desse processo demonstra que
","{'A': '  no processo há liberação de oxigênio, sob a forma de <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math>.\n', 'B': '  o  coeficiente  estequiométrico  para  a  água  é  de  8 para 1 do octano.\n', 'C': '  no  processo  há  consumo  de  água,  para  que  haja liberação de energia.\n', 'D': '  o  coeficiente  estequiométrico  para  o  oxigênio  é  de 12,5 para 1 do octano.\n', 'E': '  o coeficiente estequiométrico para o gás carbônico é de 9 para 1 do octano.\n\n'}","{'D': '  o  coeficiente  estequiométrico  para  o  oxigênio  é  de 12,5 para 1 do octano.\n'}",Yes,Yes,No,Yes,Yes,No,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
80,2010,"Ao colocar um pouco de açúcar na água e mexer até a obtenção  de  uma  só  fase,  prepara-se  uma  solução.  O mesmo acontece ao se adicionar um pouquinho de sal à água e misturar bem. Uma substância capaz de dissolver o soluto é denominada solvente; por exemplo, a água é um solvente para o açúcar, para o sal e para várias outras substâncias. A figura a seguir ilustra essa citação.

Disponível em: www.sobiologia.com.br. Acesso em: 27 abr. 2010.
","
Suponha  que  uma  pessoa,  para  adoçar  seu  cafezinho, tenha utilizado 3,42 g de sacarose (massa molar igual a 342 g/mol) para uma xícara de 50 ml do líquido. Qual é a concentração final, em mol/l, de sacarose nesse cafezinho?
","{'A': '  0,02 \n', 'B': '  0,2\n', 'C': '  2\n', 'D': '  200\n', 'E': '  2000\n\n'}","{'B': '  0,2\n'}",No,Yes,No,No,Yes,No,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
81,2010,"Um  grupo  de  cientistas  liderado  por  pesquisadores 
do  Instituto  de  Tecnologia  da  Califórnia  (Caltech),  nos 
Estados Unidos, construiu o primeiro metamaterial que 
apresenta valor negativo do índice de refração relativo 
para a luz visível. Denomina-se metamaterial um material 
óptico  artificial,  tridimensional,  formado  por  pequenas 
estruturas  menores  do  que  o  comprimento  de  onda 
da  luz,  o  que  lhe  dá  propriedades  e  comportamentos 
que  não  são  encontrados  em  materiais  naturais.  Esse 
material tem sido chamado de “canhoto”.
Disponível em: http://www.inovacaotecnologica.com.br. Acesso em: 28 abr. 2010 (adaptado).
","
Considerando o comportamento atípico desse 
metamaterial, qual é a figura que representa a refração 
da luz ao passar do ar para esse meio? 

","{'A': ' \n', 'B': ' \n', 'C': ' \n', 'D': ' \n', 'E': ' \n\n'}",{'D': ' \n'},No,Yes,No,Yes,No,Yes,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
82,2010,"As baterias de Ni-Cd muito utilizadas no nosso cotidiano 
não  devem  ser  descartadas  em  lixos  comuns  uma 
vez  que  uma  considerável  quantidade  de  cádmio  é 
volatilizada e emitida para o meio ambiente quando as 
baterias  gastas  são  incineradas  como  componente  do 
lixo. Com o objetivo de evitar a emissão de cádmio para 
a  atmosfera  durante  a  combustão  é  indicado  que  seja 
feita a reciclagem dos materiais dessas baterias.
Uma maneira de separar o cádmio dos demais compostos 
presentes na bateria é realizar o processo de lixiviação 
ácida.  Nela,  tanto  os  metais  (<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Cd</mtext></math>,  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Ni</mtext></math> e eventualmente 
<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Co</mtext></math>)  como  os  hidróxidos  de  íons  metálicos  <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>Cd(OH)</mtext><mrow><mn>2</mn><mtext>(s)</mtext></mrow></msub></math>,
<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>Ni(OH)</mtext><mrow><mn>2</mn><mtext>(s)</mtext></mrow></msub></math>  ,  <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>Co(OH)</mtext><mrow><mn>2</mn><mtext>(s)</mtext></mrow></msub></math>  presentes  na  bateria,  reagem 
com uma mistura ácida e são solubilizados. Em função 
da  baixa  seletividade  (todos  os  íons  metálicos  são 
solubilizados),  após a digestão ácida, é realizada  uma 
etapa de extração dos metais com solventes orgânicos 
de acordo com a reação: 

<math xmlns=""http://www.w3.org/1998/Math/MathML""><msubsup><mtext>M</mtext><mtext>(aq)</mtext><mrow><mn>2</mn><mo>+</mo></mrow></msubsup><mo>+</mo><mn>2</mn><msub><mtext>&#xA0;HR</mtext><mtext>(org)</mtext></msub><mo>&#x21CC;</mo><msub><mtext>MR</mtext><mrow><mn>2</mn><mtext>(org)</mtext></mrow></msub><mo>+</mo><mn>2</mn><msubsup><mtext>H</mtext><mtext>(aq)</mtext><mo>+</mo></msubsup></math>

Onde :
<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mtext>M</mtext><mrow><mn>2</mn><mo>+</mo></mrow></msup></math> = <math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mtext>Cd</mtext><mrow><mn>2</mn><mo>+</mo></mrow></msup></math> , <math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mtext>Ni</mtext><mrow><mn>2</mn><mo>+</mo></mrow></msup></math> ou <math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mtext>Co</mtext><mrow><mn>2</mn><mo>+</mo></mrow></msup></math>
<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>HR</mtext><mo>=</mo><msub><mtext>C</mtext><mn>16</mn></msub><msub><mtext>H</mtext><mn>34</mn></msub><mo>-</mo><msub><mtext>PO</mtext><mn>2</mn></msub><mtext>H</mtext></math> : identificado no gráfico por X
<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>HR</mtext><mo>=</mo><msub><mtext>C</mtext><mn>12</mn></msub><msub><mtext>H</mtext><mn>34</mn></msub><mo>-</mo><msub><mtext>PO</mtext><mn>2</mn></msub><mtext>H</mtext></math>: identificado no gráfico por Y
O  gráfico  mostra  resultado  da  extração  utilizando  os 
solventes orgânicos X e Y em diferentes pH.

Disponível em: http://www.scielo.br. Acesso em 28 abr. 2010.
","
A reação descrita no texto mostra o processo de extração dos metais por meio da reação com moléculas orgânicas, X  e  Y.  Considerando-se  as  estruturas  de  X  e  Y  e  o processo de separação descrito, pode-se afirmar que
","{'A': '  as moléculas X e Y atuam como extratores catiônicos uma vez que a parte polar da molécula troca o íon H+ pelo cátion do metal.\n', 'B': '  as moléculas X e Y atuam como extratores aniônicos  uma vez que a parte polar da molécula troca o íon H+ pelo cátion do metal.\n', 'C': '  as moléculas X e Y atuam como extratores catiônicos uma vez que a parte apolar da molécula troca o íon pelo cátion do metal.\n', 'D': '  as moléculas X e Y atuam como extratores aniônicos uma vez que a parte polar da molécula troca o íon pelo cátion do metal.\n', 'E': '  as  moléculas   X  e Y  fazem    ligações  com  os  íons metálicos resultando  em  compostos  com  caráter apolar o que justifica a eficácia da extração.\n\n'}",{'A': '  as moléculas X e Y atuam como extratores catiônicos uma vez que a parte polar da molécula troca o íon H+ pelo cátion do metal.\n'},Yes,Yes,No,Yes,No,Yes,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
83,2010,"Os pesticidas modernos são divididos em várias classes, entre  as  quais  se  destacam  os  organofosforados, materiais  que  apresentam  efeito  tóxico  agudo  para  os seres  humanos.  Esses  pesticidas  contêm  um  átomo 
central de fósforo ao qual estão ligados outros átomos ou  grupo  de  átomos  como  oxigênio,  enxofre,  grupos metoxi ou etoxi, ou um radical orgânico de cadeia longa. Os organofosforados são divididos em três subclasses: 
Tipo A, na qual o enxofre não se incorpora na molécula; Tipo B, na qual o oxigênio, que faz dupla ligação com fósforo, é substituído pelo enxofre; e Tipo C, no qual dois oxigênios são substituídos por enxofre.

BAIRD, C. Química Ambiental. BooKmam, 2005.
","
Um exemplo de pesticida organofosforado Tipo B, que apresenta  grupo  etoxi  em  sua  fórmula  estrutural,  está 
representado em:
","{'A': ' \n', 'B': ' \n', 'C': ' \n', 'D': ' \n', 'E': ' \n\n\n'}",{'E': ' \n\n\n'},No,Yes,Yes,Yes,No,Yes,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
84,2010,"Durante  uma  obra  em  um  clube,  um  grupo  de 
trabalhadores  teve  de  remover  uma  escultura  de  ferro 
maciço colocada no fundo de uma piscina vazia. Cinco 
trabalhadores amarraram cordas à escultura e tentaram 
puxá-la para cima, sem sucesso.  
","
Se a piscina for preenchida com água, ficará mais fácil 
para os trabalhadores removerem a escultura, pois a
","{'A': '  escultura  flutuará.  Dessa  forma,  os  homens  não precisarão fazer força para remover a escultura do fundo.\n', 'B': '  escultura  ficará  com  peso  menor.  Dessa  forma, a  intensidade  da  força  necessária  para  elevar  a escultura será menor.\n', 'C': '  água exercerá uma força na escultura proporcional a sua massa, e para cima. Esta força se somará à força que os trabalhadores fazem para anular a ação \nda força peso da escultura.\n', 'D': '  água  exercerá  uma  força  na  escultura  para  baixo, e esta passará a receber uma força ascendente do piso da piscina. Esta força ajudará a anular a ação da força peso na escultura.\n', 'E': '  água exercerá uma força na escultura proporcional ao seu volume, e para cima. Esta força se somará à força que os trabalhadores fazem, podendo resultar \nem  uma  força  ascendente  maior  que  o  peso  da escultura.\n\n'}","{'E': '  água exercerá uma força na escultura proporcional ao seu volume, e para cima. Esta força se somará à força que os trabalhadores fazem, podendo resultar \nem  uma  força  ascendente  maior  que  o  peso  da escultura.\n\n'}",No,Yes,No,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
87,2010,"O lixão que recebia 130 toneladas de lixo e contaminava a  região  com  o  seu  chorume  (líquido  derivado  da decomposição de compostos orgânicos) foi recuperado, transformando-se  em  um  aterro  sanitário  controlado, mudando  a  qualidade  de  vida  e  a  paisagem  e proporcionando  condições  dignas  de  trabalho  para  os que dele subsistiam.

Revista Promoção da Saúde da Secretaria de Políticas de Saúde. Ano 1, nº 4, dez. 2000 (adaptado).
","
Quais procedimentos técnicos tornam o aterro sanitário mais vantajoso que o lixão, em relação às problemáticas abordadas no texto?
","{'A': '  O  lixo  é  recolhido  e  incinerado  pela  combustão  a altas temperaturas.\n', 'B': '  O  lixo  hospitalar  é  separado  para  ser  enterrado  e sobre ele, colocada cal virgem.\n', 'C': '  O lixo orgânico e inorgânico é encoberto, e o chorume canalizado para ser tratado e neutralizado.\n', 'D': '  O  lixo  orgânico  é  completamente  separado  do  lixo inorgânico, evitando a formação de chorume.\n', 'E': '  O  lixo  industrial  é  separado  e  acondicionado  de forma adequada, formando uma bolsa de resíduos.\n\n'}","{'C': '  O lixo orgânico e inorgânico é encoberto, e o chorume canalizado para ser tratado e neutralizado.\n'}",No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
85,2010,"Decisão  de  asfaltamento  da rodovia  MG-010, acompanhada da introdução de espécies exóticas, e a prática de incêndios criminosos, ameaçam o sofisticado 
ecossistema do campo rupestre da reserva da Serra do Espinhaço. As  plantas  nativas  desta  região,  altamente adaptadas  a  uma  alta  concentração  de  alumínio,  que inibe o crescimento das raízes e dificultam a absorção de  nutrientes  e  água,  estão  sendo  substituídas  por espécies invasoras  que  não teriam  naturalmente adaptação  para  este  ambiente,  no  entanto  elas  estão dominando  as  margens  da  rodovia,  equivocadamente chamada  de  “estrada  ecológica”.  Possivelmente  a entrada de espécies de plantas exóticas neste ambiente foi provocada pelo uso, neste empreendimento, de um tipo de asfalto (cimento-solo), que  possui  uma  mistura rica em cálcio, que causou modificações químicas aos solos adjacentes à rodovia MG-010.

Scientific American. Brasil. Ano 7, nº 79, 2008 (adaptado).
","
Essa  afirmação  baseia-se  no  uso  de  cimento-solo, mistura rica em cálcio que
","{'A': ' inibe a toxicidade do alumínio, elevando o pH dessas áreas.\n', 'B': ' inibe  a  toxicidade  do  alumínio,  reduzindo  o  pH dessas áreas. \n', 'C': '  aumenta  a  toxicidade  do  alumínio,  elevando  o  pH dessas áreas. \n', 'D': '  aumenta  a  toxicidade  do  alumínio,  reduzindo  o  pH dessas áreas. \n', 'E': '  neutraliza a toxicidade do alumínio, reduzindo o pH dessas áreas. \n\n'}","{'A': ' inibe a toxicidade do alumínio, elevando o pH dessas áreas.\n'}",No,No,Yes,No,No,No,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
86,2010,"Deseja-se  instalar  uma  estação  de  geração  de  energia 
elétrica  em  um  município  localizado  no  interior  de  um 
pequeno  vale  cercado  de  altas  montanhas  de  difícil 
acesso. A cidade é cruzada por um rio, que é fonte de água 
para consumo, irrigação das lavouras de subsistência e 
pesca. Na região, que possui pequena extensão territorial, 
a incidência solar é alta o ano todo. A estação em questão 
irá abastecer apenas o município apresentado.
","
Qual forma  de  obtenção  de  energia,  entre  as apresentadas,  é  a  mais  indicada  para  ser  implantada nesse  município  de  modo  a  causar  o  menor  impacto ambiental?
","{'A': '  Termelétrica, pois é possível utilizar a água do rio no sistema de refrigeração.\n', 'B': '  Eólica,  pois  a  geografia  do  local  é  própria para a captação desse tipo de energia.\n', 'C': '  Nuclear,  pois  o  modo  de  resfriamento  de  seus sistemas não afetaria a população.\n\n', 'D': '  Fotovoltaica,  pois  é  possível  aproveitar  a  energia solar que chega à superfície do local.\n\n', 'E': '  Hidrelétrica,  pois  o  rio  que  corta  o  município  é suficiente para abastecer a usina construída.\n\n'}","{'D': '  Fotovoltaica,  pois  é  possível  aproveitar  a  energia solar que chega à superfície do local.\n\n'}",No,Yes,No,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
89,2010,"
Três dos quatro tipos de testes atualmente empregados para  a  detecção  de  príons  patogênicos  em  tecidos cerebrais  de  gado  morto  são  mostrados  nas  figuras  a seguir. Uma vez identificado um animal morto infectado, funcionários das agências de saúde pública e fazendeiros podem removê-lo do suprimento alimentar ou rastrear os alimentos infectados que o animal possa ter consumido.

Legenda : PrPSC — proteínas do Príon

Scientific American. Brasil, ago. 2004 (adaptado).
","
Analisando  os  testes  I,  II  e  III,  para  a  detecção  de 
príons patogênicos, identifique as condições em que os 
resultados  foram  positivos  para  a  presença  de  príons 
nos três testes:
","{'A': '  Animal A, lâmina B e gel A.\n', 'B': '  Animal A, lâmina A e gel B.\n', 'C': '  Animal B, lâmina A e gel B.\n', 'D': '  Animal B, lâmina B e gel A.\n', 'E': '  Animal A, lâmina B e gel B.\n\n'}","{'C': '  Animal B, lâmina A e gel B.\n'}",No,Yes,No,Yes,No,Yes,Yes,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
