id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer,steps_answer
32,2023,"A group of researchers from the Federal University of Ceará developed a dictionary to translate symptoms of language diseases from popular terms to medical terms. Defruço, chanha, and piloura, for example, may be known terms for many, but during a medical consultation, ignorance can mean a wrong diagnosis.","By recording regional uses of medical terms, researchers","{'A': 'pointed out errors motivated by ignorance of the local linguistic variety.', 'B': 'explained problems caused by communication incapacity.', 'C': 'discovered new symptoms of existing diseases in the community.', 'D': ""provided a better understanding of patients' symptoms."", 'E': 'disclosed a new list of diseases characteristic of the locality.'}","{'D': ""provided a better understanding of patients' symptoms.""}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{D: provided a better understanding of patients' symptoms.},"The researchers developed a dictionary to translate symptoms from popular terms to medical terms, aiming to provide a better understanding of patients' symptoms during medical consultations."
33,2023,"Cassava, manioc, yam and castelinha are different names for the same plant. Traffic light, semaphore and beacon also mean the same thing. What changes is only the cultural habit of each region. The same thing happens with Brazilian Sign Language (Libras). Although it is the official communication of the deaf community in Brazil, there are signs that vary according to the region, age and even the gender of the communicator. The color green, for example, has different signs in Rio de Janeiro, Paraná and São Paulo. These are regionalisms in sign language. These variations are one of the themes of the Linguistics discipline in sign language, offered by the São Paulo State University (Unesp) throughout the second semester. 'Many people think that sign language is universal, which is not true,' explains the professor and head of the Department of Linguistics, Literature and Classical Languages at Unesp. 'Even within the same country, it varies according to geographical location, age group and even the gender of the users,' adds the specialist. Deaf people can create different signs to identify places, objects and concepts. In São Paulo, the sign for 'beer' is made with a wrist turn like a half-turn. In Minas, the drink is mentioned when the index and middle fingers hit the side of the face. Historical changes also occur. A sign can undergo alterations due to the customs of the generation that uses it.","In this text, Brazilian Sign Language (Libras)","{'A': 'undergoes linguistic variation phenomena like any other language.', 'B': 'presents regional variations, assuming a new meaning for some words.', 'C': 'undergoes structural changes motivated by the use of different signs for some words.', 'D': 'differs throughout Brazil, developing each region its own sign language.', 'E': 'is unintelligible to some users due to geographically motivated sign changes.'}",{'A': 'undergoes linguistic variation phenomena like any other language.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,"{B: presents regional variations, assuming a new meaning for some words.}","The text mentions that Brazilian Sign Language (Libras) has signs that vary according to the region, age, and gender of the communicator. It also discusses how the sign for 'beer' differs in São Paulo and Minas. These variations in signs based on region and cultural habits indicate that Libras presents regional variations, assuming a new meaning for some words."
35,2023,"## TEXT 1
Joy, joy (fragment)
Caetano Veloso
The sun at the newsstands
Fills me with joy and laziness
Who reads so much news
I'm going
Among photos and names
Eyes full of colors
Chest full of vain loves
I'm going
Why not, why not?","## TEXT 2
Crooked angels (fragment)
Caetano Veloso
Some crooked angels from Silicon Valley
Those who live in the dark in broad daylight
They said it will be virtuous in vice
From the screens of bluer than blue
Now my story is a dense algorithm
That sells sale to real sellers
My neurons gained a new rhythm
And more, and more, and more, and more, and more []","Although coming from different historical moments, these song lyrics have in common","{'A': 'reference to colors as an element of criticism of contemporary habits.', 'B': 'perception of the profusion of information generated by technology.', 'C': 'counterposition between the vices and virtues of modern life.', 'D': 'constant search for individual freedom of expression.', 'E': 'criticism of the commercial purpose of news.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",{'B': 'perception of the profusion of information generated by technology.'},{C: Themes related to technology and modern society},"The common theme between the two song lyrics is the presence of technology and modern society references, such as Silicon Valley, screens, algorithms, and neurons gaining a new rhythm."
36,2023,"## Dão Lalalão
João Guimarães Rosa
From the village of Ão, or from the nearby sites, someone urgently needed to want to come to listen to the radio soap opera. He listened to it, learned it, kept it in mind, and, returning to Ão, the next day, he repeated it to others.
That's how they were having dinner, the people from the village came to receive the new part of the radio soap opera. They had already heard everything once, it was out of the ordinary: the truck of a buyer of chickens and eggs had failed there in Ão the day before, Mr. Abrãozinho Buristém, who was carrying a small battery-powered radio, had set up a wire on the wire fence... But they wanted to listen again, for confirmation. - ""The story is stable and good, even though it's long: it throws and doesn't yield..."" - Zuz explained to Dalberto.
Soropita began to retell the chapter of the soap opera. Without effort, he remembered the words, even clearly - he was amazed by that. He told with pleasure to delay, to fill the room with the power of other high characters. To capture everyone's attention, he could tell that story the following night. It was necessary to bring light, some couldn't see each other anymore; when someone laughed, it was from far away. The chapter of the soap opera was ending. []","In this excerpt from the story, the taste of the villagers for listening to the radio soap opera retold by Soropita is due to","{'A': 'quality of the radio sound.', 'B': 'stability of the plot being told.', 'C': 'novelty of the soap opera chapter.', 'D': 'unique way of speaking to listeners.', 'E': 'difficulty in understanding the story.'}",{'D': 'unique way of speaking to listeners.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{B: stability of the plot being told.},"In the excerpt, it is mentioned that the villagers wanted to listen again for confirmation because 'The story is stable and good, even though it's long: it throws and doesn't yield...' This indicates that the taste of the villagers for listening to the radio soap opera retold by Soropita is due to the stability of the plot being told."
37,2023,"The ashes of the National Museum, in Rio de Janeiro, consumed by the flames in September 2018, are more than just remains of fossils, ceramics, and rare specimens. The museum housed, among more than 20 million pieces, skeletons with answers to questions that had not yet been answered - or even asked - by Brazilian researchers. And the fire may have forever silenced ancestral indigenous words and songs, from languages that no longer exist in the world.","The collection at the site contained recordings of conversations, songs, and rituals of dozens of indigenous societies, many made during the 1960s with old reel-to-reel recorders and that had not yet been digitized. Some of the records addressed already extinct languages, with no original speakers still alive. 'The hope is that other institutions have records of these languages,' says linguist Marilia Facó Soares. The researcher, who works with the Tikuna Indians, the largest group in the Brazilian Amazon, believes she has lost part of her material. 'I will have to make new field trips to rebuild my files. But obviously, it is not possible to recover the speech of deceased natives, usually the elderly,' she laments.","The loss of linguistic records in the National Museum fire has a magnified impact, since","{'A': 'demands the resumption of research by specialists from different areas.', 'B': 'represents irreparable damage to national memory and identity.', 'C': 'prevents the emergence of new research in the area.', 'D': 'results in the extinction of the culture of indigenous peoples.', 'E': 'makes the study of the language of the Tikuna people unfeasible.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",{'B': 'represents irreparable damage to national memory and identity.'},"{C: The loss of linguistic records in the National Museum fire has a magnified impact, since}","The passage highlights the significance of the linguistic records lost in the National Museum fire, emphasizing the impact due to the extinction of languages and ancestral knowledge. The answer is option C."
38,2023,"In the Middle Ages, news spread with surprising efficiency. According to an eminent professor from Sorbonne, a horse could travel 30 kilometers a day, but time could accelerate depending on the interest of the news. The mendicant orders played an important role in the dissemination of information, as well as the minstrels, pilgrims, and vagabonds, because they all traveled long distances. Cities also had organized mail and seals to seal messages and try to certify the truthfulness of the correspondence. Thanks to all this, the circulation of rumors was intense and politically relevant. A classic example of fake news from the medieval era is the story of the king who disappears in battle and reappears much later, old and transformed.","The systematic spread of information is a recurring phenomenon in history and in the development of societies. In the text, the effectiveness of this spread is directly related to","{'A': 'speed of news circulation.', 'B': 'level of literacy of marginalized population.', 'C': 'power of censorship by public services.', 'D': 'legitimacy of the voice of nobility representatives.', 'E': 'diversity of available means in a historical period.'}",{'E': 'diversity of available means in a historical period.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{E: diversity of available means in a historical period.},"The text mentions various means through which news spread in the Middle Ages, such as mendicant orders, minstrels, pilgrims, vagabonds, organized mail, and seals. This diversity of available means in that historical period contributed to the effectiveness of the spread of information."
39,2023,"If the interference of fake accounts in political discussions on social media already represented a danger to democratic systems, their sophistication and greater resemblance to real people have worsened the problem worldwide.
The danger has grown because the technology and methods have evolved from robots, the 'bots' — software with automated online tasks —, to 'cyborgs' or 'trolls', accounts controlled directly by humans with the help of a little automation.
But researchers are now beginning to observe other patterns of behavior: when messages are not programmed, their publication is concentrated only during working hours, as it is controlled by people whose profession is exactly that, managing a fake profile during the day.
Another clue: the poor vocabulary of the messages published by these profiles. An employee of a company that supposedly produced and sold fake profiles explains that sometimes 'creativity was lacking' to create distinct messages while controlling so many fake profiles at the same time. []","According to the text, the analysis of language characteristics used by automated profiles contributes to","{'A': 'control of the performance of IT professionals.', 'B': 'development of technologies like 'trolls'.', 'C': 'flexibility of the controllers' work shifts.', 'D': 'need for regulation of the operation of 'bots'.', 'E': 'identification of patterns of dissemination of untrue information.'}",{'E': 'identification of patterns of dissemination of untrue information.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{E: identification of patterns of dissemination of untrue information.},"The text mentions that analyzing the language characteristics of automated profiles helps in identifying patterns of behavior, such as the poor vocabulary of messages published by fake profiles. This aids in recognizing the dissemination of untrue information."
40,2023,"May was colored in yellow, and it was because globally yellow is the conventional color for warnings. In traffic, these warnings have been fatal. The estimate, if nothing is done, is that a staggering 2.4 million traffic deaths will be reached in 2030 worldwide.
The constant rush, the feeling of invincibility, the certainty of invulnerability, the need for power, the lack of civility, the certainty of impunity, the absence of solidarity, the lack of compassion and the disrespect for oneself are real circumstances that often contribute to violent behavior in traffic.
The Yellow May, which advocates attention to life, is one of the initiatives in this direction. And it is precisely attention to life that is forgotten. This attention certainly requires less rush, more civility, assured limits, awareness of vulnerability, solidarity, compassion, and respect for oneself and others. Reaffirming and practicing these principles and values may be a safer and less violent path, one that ensures life and does not celebrate death. []","Considering the argumentative procedures used, it is inferred that the purpose of this text is","{'A': 'enumerate the determining causes of violence in traffic.', 'B': 'contextualize the warning campaign in the global scenario.', 'C': 'disclose alarming numerical data about traffic accidents.', 'D': 'sensitize the public to the importance of responsible driving.', 'E': 'restrict traffic violence problems to emotional aspects.'}",{'D': 'sensitize the public to the importance of responsible driving.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{D: sensitize the public to the importance of responsible driving.},"The text emphasizes the importance of attention to life, less rush, more civility, awareness of vulnerability, solidarity, compassion, and respect for oneself and others in order to promote responsible driving and reduce traffic violence. Therefore, the purpose of the text is to sensitize the public to the importance of responsible driving."
41,2023,"The session of the International Olympic Committee (IOC) approved a historic and unprecedented change in the Olympic motto, created in 1894 by Baron Pierre de Coubertin to express the values and excellence of sports. More than 120 years later, the motto has its first alteration to emphasize solidarity and include the word 'together': faster, higher, stronger — together. The change was unanimously approved by the members of the IOC and celebrated by the president of the entity.","According to the text, the alteration of the Olympic motto aimed at","{'A': 'unification of the previous motto to the current one.', 'B': 'approximation between the Olympic motto and the IOC.', 'C': 'joining of the Olympic motto with sports principles.', 'D': 'association between the Olympic motto and cooperativeness.', 'E': 'linkage between the Olympic motto and athletic events.'}",{'D': 'association between the Olympic motto and cooperativeness.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{D: association between the Olympic motto and cooperativeness.},"The text mentions that the alteration of the Olympic motto aimed to emphasize solidarity and include the word 'together', indicating an association between the Olympic motto and cooperativeness."
42,2023,"## Brighter than others
Jarid Arraes
I have two breasts, these two thighs, two hands that are very useful to me, dark eyes, these two eyebrows that I fill in with makeup bought for nineteen and ninety and ears that do not accept jewelry. This body is a hungry, toothed, cruel, capable and violent body. I move my arms and crowds run desperate. I walk in the dark with my face down, because each isolated part of me has its own life and I do not want to tame them. Animal of the caatinga. Too strong. Swallower of swords and thorns.
They say and I heard, but then I also read, that the state of Ceará abolished slavery four years before the rest of the country. All those bodies that were brought with their fingers counted, their heels ready and their navels on fire, all of them were interrupted at the port. A man — they say and I heard and then I also read — led the uprising. And all these bodies went to seek other discomforts. They went to be bothered. []","In this text, the expressive resources used by the narrator","{'A': 'reveal the marks of race and gender violence in the construction of identity.', 'B': 'question the pioneering spirit of the state of Ceará in confronting slavery.', 'C': 'reproduce aesthetic patterns in search of the valorization of female self-esteem.', 'D': 'suggest an oneiric atmosphere aligned with the desire to rescue spirituality.', 'E': 'mimic, in the landscape, the bodies transformed by the violence of slavery.'}",{'A': 'reveal the marks of race and gender violence in the construction of identity.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{A: reveal the marks of race and gender violence in the construction of identity.},"The narrator in the text describes their body parts and the violence associated with them, highlighting the impact of race and gender on their identity. This choice best reflects the expressive resources used in the text."
43,2023,"## Whose language is this?
José Eduardo Agualusa
A small Brazilian publisher, Urutau, has just launched in Lisbon an 'anti-racist anthology of foreign poets in Portugal', entitled Go back to your land.
The book denounces the various forms of racism to which immigrants are subjected. Some of the Brazilian poets anthologized complain about the disdain with which a large number of Portuguese people welcome Brazilian Portuguese. It is a common complaint.
'Here in Portugal they say / - they say - / that our Portuguese is wrong, that we do not speak Portuguese,' writes the São Paulo poet Maria Giulia Pinheiro, to conclude: 'If your language, the Lusitanian one, / still retains the word of oppression / it is not the most beautiful in the world. / It is one of the most violent.' []","Agualusa's text thematizes prejudice against Brazilian Portuguese. Based on the excerpt cited by the author, it is inferred that this prejudice is due","{'A': 'to the difficulty of consolidating Brazilian literature in other countries.', 'B': 'to the different levels of formal education among Portuguese speakers.', 'C': 'to the existence of an ideal language that some Lusitanian speakers believe to be spoken in Portugal.', 'D': 'to the cultural exchange that occurs between the peoples of the different Portuguese-speaking countries.', 'E': 'to the territorial distance between Portuguese speakers living in Portugal and Brazil.'}",{'C': 'to the existence of an ideal language that some Lusitanian speakers believe to be spoken in Portugal.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{C: to the existence of an ideal language that some Lusitanian speakers believe to be spoken in Portugal.},"Based on the excerpt, the prejudice against Brazilian Portuguese is inferred to be due to the belief by some Lusitanian speakers that there is an ideal language spoken in Portugal, which differs from Brazilian Portuguese."
45,2023,"## Morning Sunflower (excerpt)
Mário de Andrade
Your curious finger follows me slowly on the face
The furrows, the shadows bruised where life has passed.
What silence, hold me... What triumphant deviation from the truth,
What slow circles in the pond where a free wing grazed...
I had four eternal loves...
The first was a maiden girl,
The second... eclipse, talking ox, cataclysm,
The third was the rich lady,
The fourth is you... And finally I rested from [my worries []","Before the other, the lyrical self reveals, in the strength of the evoked memories, the","{'A': 'shame of the marks caused by the passage of time.', 'B': 'indecision in the face of the affective possibilities of the present.', 'C': 'serenity sedimented by the peaceful surrender to desire.', 'D': 'frustration caused by the desire to return to the past.', 'E': 'availability for the exploration of ephemeral pleasure.'}",{'C': 'serenity sedimented by the peaceful surrender to desire.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{C: serenity sedimented by the peaceful surrender to desire.},"The excerpt describes a sense of contentment and peace in the present moment, which aligns with the option C: serenity sedimented by the peaceful surrender to desire."
47,2023,"In southern Bahia, since the 18th century, there have been records of a type of agroforestry system. To this day, this system is a striking feature of the region's landscape, known as cabruca, which consists of cultivating cocoa under the canopy of the native forest. This cocoa cultivation system (thanks to the species' shade tolerance) is considered wildlife-friendly, as it excels in terms of biodiversity conservation when compared to other tropical plantations (such as oil palm, rubber, or coffee monocultures), agriculture, or pastures.",The presented productive practice is an example of,"{'A': 'commercial diffusion of temporary crops.', 'B': 'sustainable use of natural resources.', 'C': 'technological expansion of intensive livestock farming.', 'D': 'diet standardization of traditional peoples.', 'E': 'logistical modernization of conventional plantations.'}",{'B': 'sustainable use of natural resources.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{B: sustainable use of natural resources.},"The cabruca system described in the passage involves cultivating cocoa under the canopy of the native forest, which is considered wildlife-friendly and excels in biodiversity conservation. This practice aligns with the concept of sustainable use of natural resources."
48,2023,"## The boy Ricardo
José Lins do Rêgo
The farmer, the woman, and four children, sleeping in a shack with four coffin walls, covered in zinc. The water from the mangrove, at high tide, entered the house. The sandflies at night swarmed the children's bodies. The mangrove sometimes stank, and the vultures gathered there looking for snacks. Near the street, they washed cowhide, goat skin for a Spanish tannery. Poisoned fish died, and when the tide went out, the vultures filled their crops, pecked at the mud, strolling through the puddles by the huts in Recife.",The urban agglomeration represented in the text results in,"{'A': 'conservation of the rural environment.', 'B': 'growth of riparian vegetation.', 'C': 'interference of the geographical space.', 'D': 'balance of the city environment.', 'E': 'control of animal proliferation.'}",{'C': 'interference of the geographical space.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{C: interference of the geographical space.},"The urban agglomeration described in the text interferes with the geographical space due to the presence of the shack with four coffin walls, the mangrove water entering the house, sandflies swarming the children's bodies, stench from the mangrove, vultures gathering for snacks, and washing of cowhide and goat skin near the street."
49,2023,"They were pioneers of women's rights in Afghanistan. Fierce defenders of the law, they sought justice for the most marginalized. But now, more than 220 Afghan female judges are in hiding out of fear of retaliation under the Taliban regime. One of them sentenced hundreds of men for violence against women, including rape, murder, and torture. But a few days after the Taliban took control of their city and thousands of convicted criminals were released from prison, death threats began. The country has always been considered one of the most difficult and dangerous places in the world for women. According to studies by non-governmental organizations, about 87 percent of women and girls will be victims of abuse during their lifetime.",The text highlights a representative situation of,"{'A': 'affront to social structures.', 'B': 'disregard for religious values.', 'C': 'transgression of moral norms.', 'D': 'disrespect for human dignity.', 'E': 'opposition to hierarchical principles.'}",{'D': 'disrespect for human dignity.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{D: disrespect for human dignity.},The text describes how Afghan female judges are in hiding due to fear of retaliation under the Taliban regime after sentencing criminals for violence against women. This situation shows a clear disrespect for the human dignity of these judges and the women they sought justice for.
50,2023,"Enormous South Korean loudspeakers installed on the border with the North used to broadcast everything from K-pop songs (as South Korean pop is called) to weather reports and critical news about the communist neighbor. The North often engages in similar activity, broadcasting critical speeches to Seoul and its allies through its loudspeakers. In the 1980s, the South Korean government built a 97-meter-high mast to hoist its flag in the village of Daesong-dong, on the border with the North. The North responded by building an even taller mast (160 meters) in the border city of Gijung-dong. 'These demonstrations are a competitive and important outlet between the two sides, outside of a possible military conflict,' says analyst Ankit Panda. []",The cited acts of competition have their historical origins linked to a context of,"{'A': 'cultural-identity dominance of social actors.', 'B': 'ethnic-racial disputes of traditional peoples.', 'C': 'political-ideological divergences of state agents.', 'D': 'economic-financial imposition of private companies.', 'E': 'ecologically-sustainable protests by environmental entities.'}",{'C': 'political-ideological divergences of state agents.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{C: political-ideological divergences of state agents.},"The cited acts of competition between North and South Korea, involving broadcasting critical messages through loudspeakers and building taller masts, have their historical origins linked to political-ideological divergences of state agents."
51,2023,"## Interdisciplinary studies broaden knowledge about chinesice in the Baroque of Minas Gerais
Silk, aromatic woods and textiles, works of art, wool, crystals and many, many pieces of porcelain arrived in Brazil during the 17th and 18th centuries. The opulence provided by gold made these items even more present in mining cities such as Ouro Preto, Mariana and Sabará. These objects inspired the creation of chinesices, a term that designates a type of art that evokes Chinese motifs, present in several Baroque churches in Minas Gerais. In Brazil, it is very likely that the inspiration for the paintings in Baroque churches with birds, elephants, tigers, mandarins and pagodas was taken from engravings, fabrics, furniture and, mainly, from Chinese porcelain that circulated freely in a society enriched by the trade of gold and gemstones. []",The development of the artistic process described in the text was made possible by,"{'A': 'architectural representation.', 'B': 'transcontinental exchange.', 'C': 'economic dependence.', 'D': 'government intervention.', 'E': 'aesthetic pattern.'}",{'B': 'transcontinental exchange.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{B: transcontinental exchange.},"The development of the artistic process described in the text was made possible by the transcontinental exchange of goods and ideas, as mentioned in the passage where it talks about items like silk, woods, textiles, and porcelain arriving in Brazil during the 17th and 18th centuries."
52,2023,"## Txai Suruí, Indigenous Youth leadership, delivers her speech at the opening of COP-26
“The climate is warming, the animals are disappearing, the rivers are dying, and our crops are not blooming as they did in the past. The Earth is speaking: it tells us that we are running out of time.” []",The indigenous leader's speech highlights a global problem related to,"{'A': 'traditional management.', 'B': 'residual recycling.', 'C': 'conscious consumption.', 'D': 'predatory exploitation.', 'E': 'energy reuse.'}",{'D': 'predatory exploitation.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{D: predatory exploitation.},The indigenous leader's speech highlights a global problem related to the predatory exploitation as mentioned in the text.
55,2023,"## New Fashion Mail, 1853
Happy times were these! The girls went to mass in the early morning. During the day, no one saw them and if any, on a feast day, wanted to stroll with her grandmother or aunt, she had to go in little chairs. Our elders have every reason to cry for those times, when daughters could not write, and therefore did not send or receive little notes. []","From the author's perspective, which factors caused changes in socio-family traditions and customs in the 19th century?","{'A': 'Reading habits and regional mobility.', 'B': 'Circulation of printed materials and religious traffic.', 'C': 'Valorization of language and foreign immigration.', 'D': 'Literacy practices and cultural transformation.', 'E': 'Flexibilization of teaching and pedagogical reform.'}",{'D': 'Literacy practices and cultural transformation.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{D: Literacy practices and cultural transformation.},"The passage mentions that in the 19th century, daughters could not write, which implies low literacy rates. This lack of ability to write led to the absence of sending or receiving little notes, indicating a cultural transformation due to literacy practices."
56,2023,"In the Cerrado, local knowledge is increasingly subordinated to the logic of agribusiness. On one hand, capital imposes biotechnological knowledge as a mechanism for universalizing agricultural practices and new technologies, and on the other hand, the capitalist model subordinates men and women to the logic of the market. Thus, the waters, seeds, minerals, and lands (common goods) become private property. Furthermore, there are other negative factors, such as heavy mechanization, the 'pragatization' of human and non-human beings, symbolic violence, overexploitation, poison rains, and violence against individuals.",The elements described in the text regarding the territorialization of production demonstrate that there is a,"{'A': 'encirclement of peasants, making it impossible to maintain conditions for life.', 'B': 'neglect of landowners, impacting the planting of food for export.', 'C': 'disregard for wage earners, affecting the engagement of unions for the worker.', 'D': 'disrespect for rulers, compromising the creation of jobs for the farmer.', 'E': 'harassment of entrepreneurs, hindering the investment in machinery for production.'}","{'A': 'encirclement of peasants, making it impossible to maintain conditions for life.'}",,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,"{A: encirclement of peasants, making it impossible to maintain conditions for life.}","The text describes how the capitalist model in the Cerrado subordinates men and women to the logic of the market, turning common goods into private property. This leads to heavy mechanization, symbolic violence, overexploitation, and other negative factors. The encirclement of peasants mentioned in option A aligns with the idea that local knowledge is being subordinated to agribusiness, impacting the conditions for life in the region."
57,2023,"## TEXT 1
With a population of 25 million inhabitants (about 60 percent of Muslim minorities, mainly of Uighur ethnicity), Xinjiang is a strategic region for China. It borders eight countries, is a crucial artery of the Chinese infrastructure megaproject Belt and Road, and has the largest national reserves of coal and natural gas.
## TEXT 2
Among the provinces of the Western Region, Xinjiang stands out by receiving more than 1.7 million migrants between 2000 and 2010. The main reason for this migratory flow is that the government provides subsidies to the population aiming to increase the proportion of Han Chinese in relation to the local population of Turkish and Muslim ethnicities. []",The demographic policy for the province mentioned in the texts is part of the following strategic action of the Chinese government:,"{'A': 'Promote rural occupation.', 'B': 'Favor religious freedom.', 'C': 'Decentralize public management.', 'D': 'Encourage cultural plurality.', 'E': 'Ensure territorial integrity.'}",{'E': 'Ensure territorial integrity.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{E: Ensure territorial integrity.},"The text mentions that the Chinese government aims to increase the proportion of Han Chinese in Xinjiang, which is a strategic region for China. This demographic policy aligns with the strategic action of ensuring territorial integrity by maintaining control over the region's demographics."
58,2023,"## Dialectic of Enlightenment
Theodor Adorno and Max Horkheimer
Fun is the prolongation of work under late capitalism. It is sought by those who want to escape the mechanized work process in order to face it again. But, at the same time, mechanization has gained such power over the individual in their leisure and happiness, it so deeply determines the production of goods intended for fun that this individual can perceive nothing else but copies that reproduce the work process itself. []","In the text, leisure time is conceived as","{'A': 'consumption of cultural products elaborated in the same productive system of capitalism.', 'B': 'way to realize the various potentialities of human nature.', 'C': 'alternative to balance psychological tensions of daily life.', 'D': 'promotion of satisfaction of artificial needs.', 'E': 'mechanism for organizing leisure and pleasure.'}",{'A': 'consumption of cultural products elaborated in the same productive system of capitalism.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{A: consumption of cultural products elaborated in the same productive system of capitalism.},The text mentions that mechanization has such power over individuals in their leisure and happiness that they perceive nothing but copies reproducing the work process itself. This implies that leisure time is conceived as the consumption of cultural products elaborated in the same productive system of capitalism.
60,2023,Whoever embarks on the path of asking for forgiveness must be ready to hear a word of refusal. Entering the atmosphere of forgiveness is accepting to measure oneself with the always open possibility of the unforgivable. Forgiveness asked for is not forgiveness that one is entitled to. It is with the price of these reservations that the greatness of forgiveness is manifested.,The reflection on forgiveness presented in the text is based on,"{'A': 'particular rejection supported by the desire for power.', 'B': 'subjective decision determined by divine will.', 'C': 'freedom mitigated by the predestination of the spirit.', 'D': 'human choices defined by empirical knowledge.', 'E': 'interpersonal relationships mediated by individuals' autonomy.'}",{'E': 'interpersonal relationships mediated by individuals' autonomy.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{E: interpersonal relationships mediated by individuals' autonomy.},"The text discusses forgiveness as a concept related to interpersonal relationships and individuals' autonomy, which aligns with option E."
61,2023,"Overcoming the history of slavery as the main mark of the black trajectory in the country has been a theme for those dedicated to researching the African origins heritage to Brazilian culture. To this effort of reconstructing the country's own history, is now added the creation of the digital platform Ancestralities. 'The history of blacks in Brazil will continue to be told, and every step we take backwards is a step forward,' says Márcio Black, creator of the platform, about the study of figures still hidden by the historical perspective imposed by the colonizers of America.","Regarding the knowledge about Brazilian cultural formation, initiatives like the one described in the text favor the","{'A': 'recovery of traditionalism.', 'B': 'stimulus to anthropocentrism.', 'C': 'reinforcement of ethnocentrism.', 'D': 'rescue of theocentrism.', 'E': 'critique of eurocentrism.'}",{'E': 'critique of eurocentrism.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{E: critique of eurocentrism.},"The text mentions that the digital platform Ancestralities aims to reconstruct the country's own history, highlighting figures hidden by the historical perspective imposed by colonizers. This initiative favors the critique of eurocentrism, as it focuses on researching African origins heritage to Brazilian culture, challenging the dominant Eurocentric narrative."
62,2023,"## The Palestine War
Written during the First World War, the following excerpt is part of the letter sent by the British Foreign Secretary, Sir Arthur James Balfour, to banker Lord Rothschild, president of the Zionist League, on November 2, 1917, the letter became known as the Balfour Declaration:
""His Majesty's government view with favour the establishment in Palestine of a national home for the Jewish people, and will use their best endeavours to facilitate the achievement of this object, it being clearly understood that nothing shall be done which may prejudice the civil and religious rights of existing non-Jewish communities in Palestine."" []",The analysis of the result of the process in question reveals that the English government was unable to ensure its objective of,"{'A': 'promote social welfare.', 'B': 'negotiate Muslim support.', 'C': 'mediate territorial conflicts.', 'D': 'encourage regional cooperation.', 'E': 'combat autocratic governments.'}",{'C': 'mediate territorial conflicts.'},,,,,,,No,False,True,[],,HUMANITIES AND THEIR TECHNOLOGIES,ORANGE,{C: mediate territorial conflicts.},"The excerpt from the Balfour Declaration mentions the establishment of a national home for the Jewish people in Palestine while ensuring the civil and religious rights of existing non-Jewish communities. The objective of the English government was to facilitate this establishment, which can be seen as an attempt to mediate territorial conflicts in the region."
