id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
17,2012,"
TEXT I

What we see in the country is a kind of spreading 
and the manifestation of aggressiveness through violence. 
This unfolds in an evident way in criminality, 
which is present in all strongholds - whether in areas 
abandoned by the public power, in politics or in 
football. The Brazilian is not more violent than other 
peoples, but the fragility of the exercise and recognition 
of citizenship and the absence of the State in various territories 
of the country impose themselves as a culture broth in which 
aggressiveness and violence take root.

Interview with Joel Birman. Corruption is a faceless crime. IstoÉ. Edition 2099, Feb 3, 2010.

TEXT II

No society can survive without channeling 
the individual's impulses and emotions, without a 
very specific control of their behavior. No control 
of this type is possible without people placing 
limitations on each other, and all limitations are 
converted, in the person to whom they are imposed, into fear 
of one type or another.

ELIAS, N. The Civilizing Process. Rio de Janeiro: Jorge Zahar, 1993.
","
Considering the dynamics of the civilizing process, as 
described in Text II, the argument of Text I about 
violence and aggressiveness in Brazilian society expresses
","{'A': '  incompatibility  between  democratic  modes \of  social  coexistence  and  the  presence  of  police \control apparatus.\n', 'B': '  maintenance  of  repressive  practices  inherited \from dictatorial periods in the form of laws and \administrative acts.\n', 'C': '  inability of the military forces to contain the violence \resulting from migratory waves in the \major Brazilian cities.\n', 'D': '  historical difficulty of Brazilian society in \institutionalizing forms of social control compatible \with democratic values.\n', 'E': '  incapacity of political-legislative institutions to \formulate specific social control mechanisms for the \Brazilian social reality.\n\n'}",{'D': '  historical difficulty of Brazilian society in \institutionalizing forms of social control compatible \with democratic values.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
18,2012,"
Available at: http://quadro-a-quadro.blog.br. Access on: Jan 27, 2012.

With his entry into the world of comics, Captain 
would arrive to appease the agony, military authoritarianism 
and combat tyranny. Of course, in times of war, 
a comic book of a hero with an American flag on 
his chest applying a punch to the Fürer could only stand out, and success would not take long to come.

COSTA, C. Captain America, the first avenger: critique. Available at: www.revistastart.com.br. 
Access on: Jan 27, 2012 (adapted).
","
The cover of the first American edition of the Captain 
America magazine demonstrates its association with 
the participation of the United States in the fight against
","{'A': '  the Triple Alliance, in World War I.\n', 'B': '  totalitarian regimes, in World War II.\n', 'C': '  Soviet power, during the Cold War.\n', 'D': '  the communist movement, in the Vietnam War.\n', 'E': '  international terrorism, after September 11, 2001.\n\n'}","{'B': '  totalitarian regimes, in World War II.\n'}",No,No,Yes,Yes,No,Yes,Yes,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
19,2012,"
Poster of the Constitutional Revolution. Available at: http://veja.abril.com.br. Access on: Jun 29, 2012. Elaborated by the supporters of the Constitutional Revolution of 1932, the presented poster aimed to mobilize the population of São Paulo against the federal government.
","
This mobilization used a historical reference, associating the revolutionary process
","{'A': 'to the French experience, expressed in the call to fight against the dictatorship.\n', 'B': 'to the republican ideals, indicated in the highlight of the São Paulo flag.\n', 'C': 'to the protagonism of the Armed Forces, represented by the military holding the flag.\n', 'D': 'to bandeirantismo, a São Paulo symbol presented in the foreground.\n', 'E': 'to Vargas' figurative role in politics, emphasized by his small figure in the poster.\n\n'}","{'D': 'to bandeirantismo, a São Paulo symbol presented in the foreground.\n'}",No,No,No,Yes,No,No,Yes,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
20,2012,"
The governmental project aims to save the Nation from the irreparable loss of the perishing and from the evasion of the most precious in its heritage. A large part of the most valuable works of art and of the assets of greatest historical interest, of which the Brazilian community was the custodian, have disappeared or irreparably ruined. Typical works of art and relics of the history of each country do not constitute its private heritage, but a common heritage of all peoples.

ANDRADE, R. M. F. Defense of artistic and historical heritage. O Jornal, Oct 30, 1936. In: ALVES FILHO, I. Brazil, 500 years in documents. Rio de Janeiro: Mauad, 1999 (adapted).
","
The creation in Brazil of the National Historical and Artistic Heritage Service (SPHAN), in 1937, was guided by ideas such as those described in the text, which aimed
","{'A': 'submitting the national memory and heritage to the control of public bodies, in accordance with the authoritarian trend of the Estado Novo.', 'B': 'transferring to the private sector the responsibility for preserving the national heritage, through tax incentive laws.', 'C': 'defining the historical facts and characters to be revered by Brazilian society, according to public interest.', 'D': 'safeguarding from destruction the representative works of the national culture, through preservationist public policies.', 'E': 'determining the responsibilities for the destruction of the national heritage, in accordance with Brazilian legislation.'}","{'D': 'safeguarding from destruction the representative works of the national culture, through preservationist public policies.'}",No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
21,2012,"
The sum of the time spent by all cargo ships waiting to dock at the port of Santos is equal to 11 years - this, considering only the interval from January to October 2011. The problem was not only recorded this year. Since 2006, the loss of time exceeds a decade.

Folha de S. Paulo, Dec 25, 2011 (adapted).
","
The situation described generates chain consequences, both for production and transportation. Regarding the territorialization of production in contemporary Brazil, one of these consequences is the
","{'A': ' reallocation of exports to air transport due to speed.\n', 'B': ' dispersion of financial services due to the search for new points of importation.\n', 'C': ' reduction of agricultural goods exports due to difficulty in flow.\n', 'D': ' prioritization of trade with neighboring countries due to the existence of land borders.\n', 'E': ' stagnation of high-tech industry due to concentration of investments in circulation infrastructure.\n\n'}",{'C': ' reduction of agricultural goods exports due to difficulty in flow.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
22,2012,"Poster Text: 'Love and not war'

Photo of Young People protesting against the Vietnam War. Available at:
 http://goldenyears66to69.blogspot.com. Accessed on: Oct 10, 2011.
","
In the years following the Second World War, movements
such as May 1968 or the campaign against the Vietnam War culminated in the establishment of different
forms of political participation. Their slogans, such as
'When I think of revolution I want to make love', became
symbols of cultural upheaval in the 1960s,
whose innovation was related
","{'A': ' to the challenge of the European economic crisis, which was caused by the maintenance of colonial wars.\n', 'B': ' to the party organization of communist youth, aiming at the establishment of the dictatorship of the proletariat.\n', 'C': ' to the unification of the notions of social liberation and individual liberation,\nproviding a political meaning to the use of the body.\n', 'D': ' to the defense of Christian and monogamous love, with the purpose of\nreproduction, which was taken as a solution to social conflicts.\n', 'E': ' to the recognition of the culture of past generations,\nwho lived through the emergence of rock and other\nchanges in customs.\n\n'}","{'C': ' to the unification of the notions of social liberation and individual liberation,\nproviding a political meaning to the use of the body.\n'}",No,No,Yes,No,No,No,Yes,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
23,2012,"
Our lipophobic culture greatly contributes to the distortion of body image, generating fat people who see themselves as thin and thin people who see themselves as fat, in an almost unanimous feeling that everyone feels or sees themselves as 'distorted'.

We gain weight when we are greedy. It is the sin of gluttony that controls man's relationship with the scale. Every obese person has declared war on the scale at some point. To lose weight, it is necessary to make peace with the scale, aiming to adapt to the needs it points out.
FREIRE, D. S. Obesity cannot be a prerequisite. Available at: http//gnt.globo.com. Accessed on: Apr 3, 2012 (adapted).
","
The text presents a discourse of disciplining bodies, which has as a consequence
","{'A': 'the expansion of alternative medical treatments, reducing expenses with medication.\n', 'B': 'the democratization of the beauty standard, making it accessible through individual effort.\n', 'C': 'the control of consumption, driving an economic crisis in the food industry.\n', 'D': 'individual blame, associating obesity with weak character.\n', 'E': 'the increase in longevity, resulting in population growth.\n\n'}","{'D': 'individual blame, associating obesity with weak character.\n'}",No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
24,2012,"TEXT I

Anaximenes of Miletus said that air is the originating element of everything that exists, existed, and will exist, and that other things come from its offspring. When air expands, it turns into fire, while winds are condensed air. Clouds are formed from the air by felting and, even more condensed, turn into water. Water, when more condensed, turns into earth, and when condensed to the maximum possible, turns into stones.

BURNET, J. The dawn of Greek philosophy. Rio de Janeiro: PUC-Rio, 2006 (adapted).

TEXT II

Basil the Great,

medieval philosopher, wrote: ""God, as the creator of all things, is at the beginning of the world and of time. How meager in content are the contradictory speculations of philosophers, in the face of this conception, for whom the world originates, either from one of the four elements, as the Ionians teach, or from atoms, as Democritus believes. In truth, they give the impression of wanting to anchor the world in a spider's web.""

GILSON, E.; BOEHNER, P. History of Christian Philosophy. São Paulo: Vozes, 1991 (adapted).
","
Philosophers from different historical periods developed theses to explain the origin of the universe, based on a rational explanation. The theses of Anaximenes, an ancient Greek philosopher, and Basil, a medieval philosopher, have in common in their foundation theories that
","{'A': '  were based on the sciences of nature.\n', 'B': '  refuted the theories of philosophers of religion.\n', 'C': '  had their origin in the myths of ancient civilizations.\n', 'D': '  postulated an originating principle for the world.\n', 'E': '  defended that God is the principle of all things.\n\n'}",{'D': '  postulated an originating principle for the world.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
25,2012,"
Suddenly, a vibration is felt that increases 
rapidly; 
chandeliers swing, objects move 
on their own and we are invaded by the strange sensation of 
fear of the unexpected. Seconds seem like hours, a few 
minutes are an eternity. We are feeling the effects 
of an earthquake, a type of seismic disturbance.

ASSAD, L. The (not so) imperceptible movements of the Earth. ComCiência: 
Electronic Journal of Scientific Journalism, n. 117, Apr. 2010. 
Available at: http://comciencia.br. Accessed on: Mar 2, 2012.
","
The physical phenomenon described in the text intensely affects the 
populations that occupy spaces near the areas of
","{'A': '  relief of geological tension.\n', 'B': '  wear of surface erosion.\n', 'C': '  action of chemical weathering.\n', 'D': '  formation of deep aquifers.\n', 'E': '  accumulation of sedimentary deposits.\n\n\n\n'}",{'A': '  relief of geological tension.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
26,2012,"TEXT I

I experienced several times that the senses were deceptive, and it is prudent never to trust entirely in someone who has deceived us once.

DESCARTES, R. Meditations on First Philosophy. São Paulo: Abril Cultural, 1979.

TEXT II

Whenever we have any suspicion that an idea is being used without any meaning, we will only need to inquire: from what impression does this supposed idea derive? And if it is impossible to attribute any sensory impression to it, this will serve to confirm our suspicion.
HUME, D. An Enquiry Concerning Human Understanding. São Paulo: Unesp, 2004 (adapted).
","
In the texts, both authors take a position on the nature of human knowledge. Comparing the excerpts allows us to assume that Descartes and Hume
","{'A': 'defend the senses as the original criterion for considering legitimate knowledge.\n', 'B': 'understand that it is unnecessary to suspect the meaning of an idea in philosophical and critical reflection.\n', 'C': 'are legitimate representatives of criticism regarding the genesis of knowledge.\n', 'D': 'agree that human knowledge is impossible in relation to ideas and senses.\n', 'E': 'attribute different roles to the senses in the process of obtaining knowledge.\n\n'}",{'E': 'attribute different roles to the senses in the process of obtaining knowledge.\n\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
27,2012,"
I do not ignore the old and widely held opinion that what happens in the world is decided by God and by chance. This opinion is widely accepted in our days, due to the great transformations that have occurred, and that occur daily, which escape human conjecture. Nevertheless, in order not to entirely ignore our free will, I believe that it can be accepted that fate decides half of our actions, but [free will] allows us control over the other half.

MACHIAVELLI, N. The Prince. Brasília: EdUnB, 1979 (adapted).
","
In The Prince, Machiavelli reflected on the exercise of power in his time. In the excerpt cited, the author demonstrates the link between his political thought and Renaissance humanism by
","{'A': 'valuing divine interference in the defining events of his time.', 'B': 'rejecting the intervention of chance in political processes.', 'C': 'affirming confidence in autonomous reason as the foundation of human action.', 'D': 'breaking with the tradition that valued the past as a source of learning.', 'E': 'redefining political action based on the unity between faith and reason.'}",{'C': 'affirming confidence in autonomous reason as the foundation of human action.'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
28,2012,"
The climate/society interface can be considered in terms of adjustment to the extent and ways in which societies function in a harmonious relationship with their climate. Man and his societies are vulnerable to climatic variations. Vulnerability is the measure by which a society is susceptible to suffering from climatic causes.

AYOADE, J. O. Introduction to climatology for the tropics. Rio de Janeiro: Bertrand Brazil, 2010 (adapted).
","
Considering the type of relationship between human beings and climatic conditions presented in the text, a society becomes more vulnerable when
","{'A': 'concentrates its activities in the primary sector.\n', 'B': 'has high food stocks.\n', 'C': 'has an articulated transportation system.\n', 'D': 'diversifies the energy generation matrix.\n', 'E': 'introduces technologies to agricultural production.\n\n'}",{'A': 'concentrates its activities in the primary sector.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
29,2012,"
In the same company, the administrative headquarters can be where taxes are lower, production units where salaries are the lowest, capitals where interest rates are the highest, and its executives living where the quality of life is higher.

SEVCENKO, N. The race for the 21st century: on the roller coaster loop. São Paulo: Companhia das Letras, 2001 (adapted).
","
In the text, business strategies are presented in the context of globalization. A social consequence derived from these strategies has been
","{'A': 'the growth of the tax burden.\n', 'B': 'the increase in occupational mobility.\n', 'C': 'the reduction of competitiveness among companies.\n', 'D': 'the targeting of sales to regional markets.\n', 'E': 'the expansion of the planning power of national States.\n\n'}",{'B': 'the increase in occupational mobility.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
30,2012,"
The modern 'conquest of the Amazon' reversed the geographic axis of the colonization of the region. From the colonial period until the mid-19th century, the main population currents moved in an East-West direction, establishing a linear articulated occupation. In recent decades, migratory flows have been occurring in a South-North direction, connecting the Center-South to the Amazon.

OLIC, N. Occupation of the Amazon, an unfinished epic. Mundo Newspaper, year 16, n. 4, Aug. 2008 (adapted).
","
The first geographical axis of occupation of the Amazon lands demonstrates a pattern related to the creation of
","{'A': 'urban centers in coastal areas.\n', 'B': 'modern agricultural centers in the interior.\n', 'C': 'railways between mining areas.\n', 'D': 'settlement belts along roads.\n', 'E': 'interconnected villages near large rivers.\n\n'}",{'E': 'interconnected villages near large rivers.\n\n'},No,No,Yes,No,No,No,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
31,2012,"
The experience I have of dealing with villages from various nations has made me see that no Indian has ever placed great trust in a white man, and if this happens with those who are already civilized, how much more will it not happen with those who are still savage.

NORONHA, M. Letter to J. Caldeira Brant. 2 Jan. 1751. Apud CHAIM, M. M. Indigenous settlements (Goiás: 1749-1811). São Paulo: Nobel, Brasília: INL, 1983 (adapted).
","
In 1749, upon separating from São Paulo, the captaincy of Goiás was governed by D. Marcos de Noronha, who followed the guidelines of the Pombaline indigenist policy that encouraged the creation of settlements based on
","{'A': 'of the constant indigenous rebellions against the white colonizers, which threatened the production of gold in the mining regions.\n\n', 'B': 'of the spread of diseases originating from contact with the colonizers, which decimated a large part of the indigenous population.\n\n', 'C': 'of the efforts of religious orders to protect the indigenous people from exploitation, ensuring their supremacy in colonial administration.\n\n', 'D': 'of the racist policy of the Portuguese Crown, contrary to miscegenation, which organized society in a hierarchy dominated by whites.\n\n', 'E': 'of the need for white control over the indigenous population, aiming at their adaptation to the demands of regular work.\n\n'}","{'E': 'of the need for white control over the indigenous population, aiming at their adaptation to the demands of regular work.\n\n'}",No,No,Yes,No,No,No,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
32,2012,"
From the 70s onwards, a movement of deconcentration of industrial production is imposed, one of the manifestations of the unfolding of the territorial division of labor in Brazil. Industrial production becomes more complex, extending, especially, to new areas in the South and to some points in the Midwest, Northeast, and North.

SANTOS, M.; SILVEIRA, M. L. Brazil: territory and society in the beginning of the 21st century. Rio de Janeiro: Record, 2002 (excerpt).
","
A geographic factor that contributes to the type of territorial configuration alteration described in the text is:
","{'A': 'Port obsolescence.\n', 'B': 'Nationalization of companies.\n', 'C': 'Elimination of tax incentives.\n', 'D': 'Expansion of protectionist policies.\n', 'E': 'Development of communication means.\n\n'}",{'E': 'Development of communication means.\n\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
33,2012,"
My life is to walk
Through this country
To see if one day
I rest happy
Keeping the memories
Of the lands where I passed
Walking through the backlands
And of the friends I left there

GONZAGA, L .; CORDOVIL. H. The life of a traveler, 1953. Available at: www.recife.pe.gov.br. 
Accessed on: Feb 20, 2012 (fragment).
","
The lyrics of this song reflect identity elements that
represent the
","{'A': '  valorization of the natural characteristics of the Northeastern Backlands.\n', 'B': '  denunciation of the social precariousness caused by drought.\n', 'C': '  experience of displacement experienced by the migrant.\n', 'D': '  deep social inequality among the Brazilian regions.\n', 'E': '  discrimination of Northeasterners in large urban centers.\n\n'}",{'C': '  experience of displacement experienced by the migrant.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
34,2012,"Near the Church dedicated to São Gonçalo we came across an impressive crowd dancing to the sound of their guitars. As soon as they saw the Viceroy, they surrounded him and forced him to dance and jump, a violent and inappropriate exercise for both his age and position. We ourselves had to join the dance, willingly or unwillingly, and it was interesting to see priests, women, friars, gentlemen, and slaves dancing and jumping mixed together in a church, shouting at the top of their lungs 'Long live São Gonçalo do Amarante'.","The French traveler, when describing his impressions of a party that took place in Salvador in 1717, shows difficulty in understanding it, because, like other religious manifestations of the colonial period, it","{'A': 'followed the precepts derived from the Roman Catholic hierarchy.', 'B': 'marked the submission of the people to the constituted authority.', 'C': 'defined the belonging of the priests to the popular classes.', 'D': 'affirmed a community sense of sharing devotion.', 'E': 'harmonized social relations between slaves and masters.'}",{'D': 'affirmed a community sense of sharing devotion.'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
35,2012,"
Available at: http://nutriteengv.blogspot.com.br. Accessed on: Dec 28, 2011.
","
The cartoon refers to a productive modification 
happened in agriculture. A contradiction present in the 
Brazilian rural area derived from this productive modification is present in:
","{'A': ' Expansion of arable lands, with maintenance of social inequalities.\n', 'B': ' Technical modernization of the territory, with reduction of formal employment level.\n', 'C': ' Valorization of subsistence activities, with reduction of land productivity.\n', 'D': ' Development of polyculture nuclei, with expansion of land concentration.\n', 'E': ' Improvement of product quality, with retraction in the export of primary products.\n\n'}","{'A': ' Expansion of arable lands, with maintenance of social inequalities.\n'}",No,No,No,Yes,No,No,Yes,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
36,2012,"
The majority of transport vehicles currently 
are powered by combustion engines that use derivatives 
of oil. Because of that, this sector is the largest 
oil consumer in the world, with high growth rates 
over time. While other sectors have achieved good results in reducing consumption, 
transportation tends to further concentrate the use of oil derivatives.

MURTA, A. Energy: the civilization's addiction. Rio de Janeiro: Garamond, 2011 (adapted).
","
An environmental impact of the technology most used 
by the transportation sector 
and a measure to promote 
the reduction of its use are indicated, 
respectively, in:
","{'A': '  Increase in noise pollution - construction of sound barriers.\n', 'B': '  Incidence of acid rain - nationalization of the automotive industry.\n', 'C': '  Melting of polar ice caps - incentive to mass transportation.\n', 'D': '  Spread of respiratory diseases - distribution of free medication.\n', 'E': '  Rise in average temperatures - criminalization of carbon dioxide emissions.\n\n'}",{'C': '  Melting of polar ice caps - incentive to mass transportation.\n'},No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
37,2012,"The women coconut breakers from the states of Maranhão, Piauí, Pará, and Tocantins, for the most part, live in a situation of exclusion and subordination. The term coconut breaker assumes the character of collective identity to the extent that the women who survive this activity recognize their devalued position and condition by the logic of domination, organize themselves in movements of resistance and struggle for the conquest of land, for the liberation of babaçu palm groves, for the autonomy of the productive process. They begin to attribute meanings to their work and experiences, having as their main reference their pre-existing condition of access and use of natural resources.","ROCHA, M. R. T. The struggle of the women coconut breakers, for the liberation of the trapped coconut and for land ownership. In: Proceedings of the VII Latin American Congress of Rural Sociology, Quito, 2006 (adapted).",The organization of the movement of coconut breakers is the result of,"{'A': 'constant violence in the babaçu palm groves at the confluence of Maranhão, Piauí, Pará, and Tocantins lands, a region with a high homicide rate.', 'B': 'lack of collective identity of the workers, migrants from the cities with little historical connection to the rural areas of the interior of Tocantins, Pará, Maranhão, and Piauí.', 'C': 'scarcity of water in the vereda regions, natural environments of the babaçu palms, caused by the construction of private dams, preventing broad public access to water resources.', 'D': 'progressive devastation of the coconut grove forests, due to the advance of soybean cultivation in the plateaus of the Brazilian Mid-North.', 'E': 'difficulty imposed by landowners and squatters in accessing the babaçu palm groves located within their properties.'}",No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,{'E': 'difficulty imposed by landowners and squatters in accessing the babaçu palm groves located within their properties.'},
38,2012,"
Composition of the urban resident population by sex, according to age groups - Brazil - 1991/2010

Source: IBGE, Demographic Census 1991/2010

Composition of the rural resident population by sex, according to age groups - Brazil - 1991/2010

Source: IBGE, Demographic Census 1991/2010
","
Interpretation and correlation of the figures on the Brazilian demographic dynamics demonstrate a
","{'A': ' lower proportion of fertility in the urban area.\n', 'B': ' lower proportion of men in the rural area.\n', 'C': ' increase in the proportion of fertility in the rural area.\n', 'D': ' decrease in longevity in the rural area.\n', 'E': ' decrease in the number of elderly in the urban area.\n\n'}",{'A': ' lower proportion of fertility in the urban area.\n'},No,No,No,Yes,No,No,Yes,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
39,2012,"
For Plato, what was true in Parmenides 
was that the object of knowledge is an object of reason and 
not of sensation, and it was necessary to establish a relationship 
between rational object and sensitive or material object 
that privileged the former over the latter. Slowly, 
but irresistibly, the Doctrine of Ideas was forming 
in his mind.

ZINGANO, M. Plato and Aristotle: the fascination of philosophy. 
São Paulo: Odysseus, 2012 (adapted).
","
The text refers to the relationship between reason and sensation, 
an essential aspect of Plato's Doctrine of Ideas 
(427 BC-346 BC). According to the text, how does Plato 
position himself in relation to this relationship?
","{'A': '  Establishing an insurmountable abyss between the two.\n', 'B': '  Privileging the senses and subordinating knowledge to them.\n', 'C': '  Adhering to Parmenides' position that reason and sensation are inseparable.\n', 'D': '  Affirming that reason is capable of generating knowledge, but sensation is not.\n', 'E': '  Rejecting Parmenides' position that sensation is superior to reason.\n\n\n'}","{'D': '  Affirming that reason is capable of generating knowledge, but sensation is not.\n'}",No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
40,2012,"
The platforms or cratons correspond to the oldest terrains and eroded by many phases of erosion. They present a great lithological complexity, with predominance of very ancient metamorphic rocks (Middle and Lower Precambrian). Also occur ancient intrusive rocks and sedimentary rock residues. There are three craton platform areas in Brazil: the Guianas, the South-Amazonian, and the São Francisco.

ROSS, J. L. S. Geography of Brazil. São Paulo: Edusp, 1998.
","
The cratonic regions of the Guianas and the South-Amazon have as geological framework vast extensions of crystalline shields, rich in ores, which attracted the action of national and foreign mining companies and stand out for their geological history.
","{'A': 'presenting areas of granitic intrusions, rich in mineral deposits (iron, manganese).', 'B': 'corresponding to the main geological event of the Cenozoic in Brazilian territory.', 'C': 'presenting areas eroded by erosion, which originated the largest plain in the country.', 'D': 'having in its extension crystalline terrains rich in oil and natural gas reserves.', 'E': 'being sculpted by the action of physical weathering, resulting from temperature variation.'}","{'A': 'presenting areas of granitic intrusions, rich in mineral deposits (iron, manganese).'}",No,No,Yes,No,No,No,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
41,2012,"
The irrigation of agriculture is responsible for more than 2/3 of all water withdrawn from rivers, lakes, and aquifers worldwide. Even in Brazil, where we think we have plenty of water, farmers trying to produce food also face periodic droughts and increasing competition for water.
MARAFON, G. J. et al. The disenchantment of the land: food production, environment, and society. Rio de Janeiro: Garamond, 2011.
","
In Brazil, the irrigation techniques used in agriculture have produced socio-environmental impacts such as
","{'A': 'reduction in production costs.\n', 'B': 'aggravation of water pollution.\n', 'C': 'compaction of soil material.\n', 'D': 'acceleration of natural fertilization.\n', 'E': 'redirecting river courses.\n\n'}",{'E': 'redirecting river courses.\n\n'},No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
42,2012,"
TEXT I

When they emancipated themselves from the lordly tutelage, many peasants were legally disconnected from the old land. They should pay, to acquire property or lease. For not having resources, they swelled the ever larger layer of day laborers and itinerant workers, others, even having ownership of a small plot, supplemented their existence with sporadic wage labor.
MACHADO, P. P. Politics and colonization in the Empire. Porto Alegre: EdUFRGS, 1999 (adapted).

TEXT II

With the globalization of the economy, the hegemony of the agribusiness development model, with its technological standards, was expanded, characterizing agribusiness. This new face of capitalist agriculture also changed the way land is controlled and exploited. Thus, the occupation of arable areas expanded, and agricultural frontiers extended.
SADER, E.; JINKINGS, I. Contemporary Encyclopedia of Latin America and the Caribbean. São Paulo: Boitempo, 2006 (adapted).
","
The texts demonstrate that, both in 19th century Europe and in the 21st century Latin American context, the technological changes experienced in the countryside interfere in the lives of local populations, because
","{'A': '  induce young people to study in large cities, \ncausing rural exodus, since once educated, they do not \nreturn to their region of origin.\n\n', 'B': '  drive local populations to seek state financing lines \nwith the aim of expanding family agriculture, ensuring their settlement in the countryside.\n', 'C': '  increase the State's protagonism, enabling \nrural economic groups to produce and impose \nagricultural policies, expanding the control they had \nover the markets.\n\n', 'D': '  increase the production and productivity of \ncertain crops due to the intensification \nof mechanization, the use of pesticides and cultivation \nof transgenic plants.\n\n', 'E': '  disrupt the traditional way of life, driving them \nto seek better conditions in urban areas \nor in other countries in often precarious situations.\n\n'}","{'E': '  disrupt the traditional way of life, driving them \nto seek better conditions in urban areas \nor in other countries in often precarious situations.\n\n'}",No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
43,2012,"
In a sugar mill you are imitators of Christ crucified 
because you suffer in a very similar way to what 
the same Lord suffered on his cross and throughout 
his passion. His cross was made of two pieces of wood, 
and yours in a sugar mill is made of three. There were also 
sugarcane there, because twice they entered into the Passion: 
once serving as a scepter of mockery, 
and another time as the sponge in which they gave him gall. 
Christ's Passion was partly at night without sleep, partly during the day without rest, and such are your nights and days. Christ naked, and you naked; Christ without eating, and you hungry; Christ mistreated in every way, and you mistreated in every way. The irons, the prisons, the whips, the wounds, the shameful names, all of this makes up your imitation, which, if accompanied by patience, will also have the merit of martyrdom.

VIEIRA, A. Sermons. Volume XI. Porto: Lello & Irmão, 1951 (adapted).
","
The excerpt from Father Antônio Vieira's sermon establishes a relationship between the Passion of Christ and
","{'A': '  the activity of sugar merchants in Brazilian ports.\n', 'B': '  the role of sugar masters during the sugarcane harvest.\n', 'C': '  the suffering of Jesuits in the conversion of Amerindians.\n', 'D': '  the role of masters in the administration of sugar mills.\n', 'E': '  the work of slaves in sugar production.\n\n'}",{'E': '  the work of slaves in sugar production.\n\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
44,2012,"
Avoiding the class struggle, our union organization has been an instrument of harmony and cooperation between capital and labor. It did not limit itself to a purely 'worker' unionism, which would certainly lead to a struggle against the 'boss', as it happened with other peoples.

FALCÃO, W. Union letters. In: Bulletin of the Ministry of Labor, Industry and Commerce. Rio de Janeiro, 10 (85), Sept. 1941 (adapted).
","
In this official document, at the time of the New State (1937-1945), a conception of union organization is presented that
","{'A': 'eliminates conflicts in the factory environment.\n', 'B': 'limits the associative rights of the employer segment.\n', 'C': 'guides the search for consensus between workers and employers.\n', 'D': 'prohibits the registration of foreigners in the country's professional entities.\n', 'E': 'relieves the State of the rights and duties of the working class.\n\n\n'}",{'C': 'guides the search for consensus between workers and employers.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,WHITE,
