id;year;context;question;options;correct_answer;area
4;2022;"TEXTO 1
Além de tramitar no Judiciário um processo a respeito do Marco Temporal, há também, na Câmara dos Deputados, um projeto em que se tenta transformar a tese do Marco Temporal em lei. Trata-se do Projeto de Lei n. 490/2007, que determina que devem ter direito às terras consideradas ancestrais somente os povos que as estivessem ocupando no dia da promulgação da Constituição Federal, em 5 de outubro de 1988.
Disponível no site do g1.globo. Acesso em: 21 jun. 2022 (adaptado).
TEXTO 2
O assassinato do indigenista Bruno Pereira e do jornalista Dom Phillips expôs ao mundo a importância da demarcação dos territórios indígenas, assegurada pela Constituição Federal de 1988. Os territórios indígenas, além de preservarem identidades, modos de vida, tradições e culturas desses povos, também são fundamentais para a preservação ambiental. Eles contribuem para conter as emissões de gases de efeito estufa, promover a biodiversidade e potencializar sistemas.
Se mantido o critério do Marco Temporal, a guerra fundiária poderá ser intensificada. Os territórios se tornarão zonas de mais conflitos entre fazendeiros, mineradores, garimpeiros, grileiros, produtores rurais, narcotraficantes, comerciantes de peixes, caçadores e madeireiros, o que resultará na morte de indígenas e de defensores da floresta e, por extensão, dos territórios indígenas.";"Com base nos textos apresentados, avalie as afirmações a seguir, indicando quais são as corretas.
Os territórios indígenas, com a regulamentação do Marco Temporal, ficarão formalmente protegidos de invasões, e os povos originários poderão manter suas tradições culturais. 
As ações de grupos de garimpeiros, de pescadores ilegais, de desmatadores e de alguns setores das atividades agropecuárias vêm confrontando os povos originários em disputas territoriais. 
O aumento da criminalidade nos territórios indígenas está associado aos interesses econômicos de exploração insustentável do meio ambiente, como os relacionados aos garimpos ilegais e ao desmatamento de florestas. 
A existência dos movimentos sociais indígenas é essencial para a luta por direitos sociais, culturais e de acesso à terra pelos povos originários, assim como para a preservação do meio ambiente e do modo de vida dos indígenas. 
O Estado brasileiro está impedido de intervir nas demarcações de territórios indígenas, em respeito à autonomia, à autogestão e à livre determinação dos povos originários, segundo a Constituição Federal de 1988. 
É correto apenas o que se afirma em";"{'A': 'I e V', 'B': 'I, III e V’, 'C': 'II, III e IV', 'D': 'II, IV e V', 'E': 'I, II, III e IV'}
";{'C': 'II, III e IV'};Psicologia
5;2022;"Pesquisa realizada pelo Observatório Brasileiro de Políticas Públicas da Universidade Federal de Minas Gerais (UFMG) aponta que a população em situação de rua aumentou no Brasil em 2022. De janeiro a maio deste ano, mais de 26 mil novas pessoas nessa situação foram registradas no Cadastro Único (CadÚnico) do Governo Federal. No país, mais de 180 mil pessoas estão registradas no CadÚnico.
Disponível no site do g1.globo. Acesso em: 6 jul. 2022 (adaptado).";"Considerando as informações apresentadas, avalie as asserções a seguir e a relação proposta entre elas.
I. A existência de pessoas em situação de rua no Brasil deriva, sobretudo, das desigualdades sociais oriundas da pandemia de Covid-19.
PORQUE
II. Um dos efeitos da pandemia de Covid-19 foi a ampliação do número de pessoas em situação de rua no Brasil, o que evidencia a segregação socioespacial das cidades brasileiras.
A respeito dessas asserções, assinale a opção correta.";"{'A': 'As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.’, 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'}
";{'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.'};Psicologia
6;2022;"Ao final de 2021, cerca de 89,3 milhões de pessoas estavam deslocadas em todo o mundo, em decorrência de violência, perseguições, violações dos direitos humanos ou outros conflitos em seus locais de origem. Esse contingente de deslocamentos forçados já alcançava mais de 100 milhões de pessoas em maio de 2022, sendo motivados por instabilidades como as ocorridas no Afeganistão, em alguns países africanos e nas regiões da Ucrânia ocupadas pela Rússia, além de outros locais onde já perduravam confrontos armados, como, por exemplo, na Síria.
Disponível no site do acnur.org. Acesso em: 21 jun. 2022 (adaptado).
Descrição da figura:
A charge do artista Latuff retrata migrantes sírios fugindo da guerra civil em direção à Europa. Em uma praia, três personagens assistem à chegada de barcos superlotados com migrantes:
O primeiro, com as mãos nos bolsos, está de terno cinza com o símbolo de cifrão estampado em suas costas e diz: “Eu vejo mão de obra barata!”.
Ao seu lado, uma senhora vestindo a bandeira da União Europeia demonstra preocupação e fala: “Eu vejo dor de cabeça!”. 
Por último, já de costas para a praia, o terceiro veste roupas com as cores da bandeira dos EUA, se despede tocando no ombro da senhora, assovia e diz: “Eu vejo você na minha próxima aventura militar!”.";"Com relação às atuais migrações internacionais forçadas, assinale a opção correta.
";{'A': 'Os interesses em relação ao tipo de tratamento dispensado aos imigrantes no mundo independem de seus países de origem.', 'B': 'A xenofobia, que consiste no preconceito contra estrangeiros, deve-se à falta de normas internacionais para o tratamento de situações de imigração.’, 'C': 'Os refugiados são migrantes de países subdesenvolvidos que se deslocam para países centrais do capitalismo global a fim de servir de mão de obra barata.', 'D': 'As migrações internacionais forçadas surgem da globalização econômica, cujos processos são responsáveis pelo aumento do número de refugiados no mundo.', 'E': 'A condição de migrante internacional forçado diferencia-se da condição geral de imigrante na medida em que se refere ao deslocamento motivado por fatores involuntários, que fogem ao controle do migrante e de sua família.'};{''E': 'A condição de migrante internacional forçado diferencia-se da condição geral de imigrante na medida em que se refere ao deslocamento motivado por fatores involuntários, que fogem ao controle do migrante e de sua família.'};Psicologia
7;2022;"TEXTO 1
Descrição do Gráfico:
Título: América Latina, Caribe (21 países): Feminicídio ou femicídio (2021) (em números absolutos e taxas por 100 mil mulheres)
São apresentados os seguintes dados: Países - Número Absoluto de Mortes - Mortes a cada 100 mil mulheres (aproximadamente)
Honduras - 227 - 4,8
SantaLúcia-4-4,5
 Trinidad e Tobago - 22 - 3,1
República Dominicana - 132 - 2,4
ElSalvador-73-2,3
Bolívia-113-2
Brasil - 1738 - 1,8
Panamá-31-1,5
México-948-1,6
Guatemala - 119 - 1,2
Uruguai-19-1,1
Argentina - 251 - 1,1
Paraguai-36-1
Equador-79-0,9
Peru-148-0,9

TEXTO 2
Resultados de pesquisa da Comissão Econômica para a América Latina e o Caribe (CEPAL), vinculada à Organização das Nações Unidas (ONU), apontam que, além do feminicídio íntimo, aquele perpetrado por parceiros ou ex-parceiros da vítima, e do feminicídio sexual sistêmico, em que a vítima é sequestrada e estuprada, há o feminicídio lesbofóbico ou bifóbico, configurado quando a vítima é bissexual ou lésbica e é assassinada porque o agressor entende que deve puni-la por sua orientação sexual.
Disponível no site da ebc. Acesso em: 22 ago. 2022.";"A partir do gráfico e das informações do texto, assinale a opção correta.
";{'A': 'O gráfico apresentado ranqueia os países a partir de um cálculo de proporção e, nessa perspectiva, Santa Lúcia apresenta uma das taxas mais baixas de feminicídio na região.', 'B': 'As políticas públicas voltadas às mulheres partem do pressuposto de que elas devem ser as principais responsáveis por sua própria segurança, evitando comportamentos de risco.’, 'C': 'Os países da América Latina que apresentam as maiores taxas de ocorrência de feminicídios a cada 100 mil mulheres, de acordo com o gráfico apresentado, são Brasil, México e Argentina.', 'D': 'As formas de violência que afetam as mulheres são determinadas não somente pela condição sexual e de gênero, mas também por diferenças econômicas, etárias, raciais, culturais e religiosas.', 'E': 'O número relativo a cada 100 mil mulheres vítimas de feminicídio no Brasil explica a posição elevada do país no ranking, diferentemente de Honduras, que registra, relativamente, menos ocorrências que o Brasil.'};{'D': 'As formas de violência que afetam as mulheres são determinadas não somente pela condição sexual e de gênero, mas também por diferenças econômicas, etárias, raciais, culturais e religiosas.'};Psicologia
8;2022;"Descrição da imagem:
Foto de Charles Humpres mostrando grafite de Eduardo Kobra. A arte ocupa o espaço lateral de dois andares de um prédio, sendo caracterizada pelo uso intenso de contrastes e cores que retrata um homem sentado ao chão, cabeça baixa, descalço, com dois pratos vazios ao seu lado e segurando um cartaz escrito “Welcome to real Brazil”.
nicialmente, a natureza transgressora do grafite foi encarada pelo Estado como vandalismo no espaço público e como um perigo para a conservação da propriedade privada, devendo-se, portanto, combatê-lo. Com o tempo, contudo, essa concepção marginal transformou-se, incidindo em uma valorização aceitável pelo Estado e positiva para a sociedade. Essa transição do grafite, de arte marginal para manifestação artística reconhecida e aceita, tem revelado aspectos importantes não somente para os profissionais do grafite, mas para a sociedade como um todo, pois incorpora a possibilidade de ele ser um produto artístico de valor cultural, econômico e ideológico.
Fonte do Texto: PIRES, E. M.; SANTOS, F. A. A cidade de São Paulo e suas dinâmicas: graffiti, Lei Cidade Limpa e publicidade urbana. Anais do Museu Paulista: História e Cultura Material. v. 26, São Paulo, 2018 (adaptado).";"Considerando-se o texto e a imagem apresentados, é correto afirmar que o grafite consiste em uma
";{'A': 'expressão popular associada à contestação e, por isso, não é reconhecido como arte.', 'B': 'expressão convencional de hierarquias consolidadas ao longo do tempo e ainda presentes na sociedade.’, 'C': 'expressão cultural que problematiza os valores e as relações da sociedade com os espaços onde é produzida.', 'D': 'intervenção urbana que traz prejuízos para a sociedade porque gera conflitos latentes entre diferentes classes sociais.', 'E': 'intervenção estética realizada com o propósito de embelezamento padronizado dos espaços urbanos pelo uso de cores intensas e contrastantes.'};{'C': 'expressão cultural que problematiza os valores e as relações da sociedade com os espaços onde é produzida.'};Psicologia
9;2022;"O trabalho em uma instituição de saúde, seja ela um hospital, ambulatório ou posto de saúde, necessita ser realizado a partir de uma perspectiva interdisciplinar, de modo que o atendimento oferecido busque a integralidade do sujeito atendido. Trabalhar a interdisciplinaridade não significa negar as especialidades e a objetividade de cada ciência, mas, sim, desvelar a necessidade de romper com a tendência fragmentadora e desarticulada do processo de conhecimento, além de ressaltar a importância da interação e transformação recíprocas entre as diferentes áreas do saber. Em síntese, o trabalho em equipe é hoje uma prática crescente no atendimento à saúde.
Fonte do Texto: XAVIER; REIS; FRASSÃO. O trabalho do psicólogo junto à equipe de saúde. revista Ciências em Saúde. 2016 (adaptado).";"Acerca do tema abordado no texto, avalie as afirmações a seguir, indicando quais são as corretas.
A atuação das(os) psicólogas(os) junto a outros profissionais da saúde deve contribuir para a articulação da equipe e, ao mesmo tempo, proporcionar-lhes o suporte necessário para o bom desenvolvimento das relações interpessoais. 
As(Os) psicólogas(os), ao atuarem em uma instituição de saúde, devem colocar em prática um modelo de saúde-doença em que a história individual dos usuários seja levada em consideração tanto no processo diagnóstico quanto no tratamento e prognóstico. 
As(Os) psicólogas(os) devem atuar ativamente com os demais profissionais da saúde, incluindo médicos, enfermeiros e técnicos de enfermagem. 
É correto o que se afirma em
";{'A': 'II, apenas.', 'B': 'III, apenas.', 'C': 'I e II, apenas.', 'D': 'I e III, apenas.', 'E': 'I, II e III.'};{'D': 'I e III, apenas.'};Psicologia
10;2022;"A violência doméstica contra as mulheres configura-se como um problema social de alta incidência no Brasil. Trata-se, portanto, de um tema complexo e sensível tanto para o campo de pesquisa quanto para o da intervenção. A violência configura-se como uma vivência de negação do humano, evocando sentimentos de vergonha, humilhação, medos, que caracterizam a tensão e as dificuldades de falar sobre a situação vivida. Trata-se de uma experiência de violação de direitos e de conflitos interpessoais que envolve rompimentos nas relações de intimidade e confiança, permeados de julgamentos morais e modelos de masculinidade e feminilidade que desqualificam as mulheres e incidem nas suas subjetividades. A complexidade do problema tem relação com suas múltiplas dimensões, caracterizando-se como objeto transdisciplinar.
Fonte do Texto: HANADA; D’OLIVEIRA; SCHRAIBER. Os psicólogos na rede de assistência a mulheres em situação de violência. estudos Feministas. Florianópolis, 2010 (adaptado).";"Considerando a atuação dos diferentes profissionais nos casos de violência contra a mulher, avalie as afirmações a seguir, indicando quais são as corretas.
As ações de saúde devem estar voltadas para o tratamento e a prevenção dos agravos físicos, emocionais e de saúde sexual e reprodutiva. 
A orientação e a assistência jurídica devem ser fornecidas nas situações que implicam separação, disputa de guarda dos filhos, direitos sobre bens e configuração de crime. 
A assistência social é o serviço responsável por fornecer orientações sobre benefícios que auxiliem no enfrentamento à vulnerabilidade e na ruptura do ciclo de violência. 
A orientação psicossocial é importante para a elaboração da situação familiar violenta e para a construção de novos projetos de vida e novas perspectivas de relação afetiva. 
É correto o que se afirma em
";{'A': 'IV, apenas.', 'B': 'I e II, apenas.', 'C': 'II e III, apenas.', 'D': 'I, III e IV, apenas.', 'E': 'I, II, III e IV.'};{'E': 'I, II, III e IV.'};Psicologia
11;2022;"As ações sociais voltadas para a promoção de saúde são sintetizadas na Carta de Ottawa, de 1986, que define quatro diretrizes para atuação: integração da saúde como práticas de políticas públicas saudáveis, atuação da população na gestão do sistema de saúde, reorientação dos sistemas de saúde e ênfase na mudança dos estilos de vida. É nesse último eixo que a Psicologia estará situada, como campo de saber que propõe quais poderiam ser esses estilos para uma vida saudável.
Fonte do Texto: MEDEIROS; BERNARDES; GUARESCHI. O conceito de saúde e suas implicações nas práticas psicológicas. Psicologia: Teoria e Pesquisa. 2005 (adaptado).";"Considerando a importância de uma perspectiva crítica da Psicologia nas políticas de promoção da saúde, avalie as afirmações a seguir, indicando quais são as corretas.
A Psicologia oferece subsídios para o entendimento e nivelamento dos sujeitos em relação a critérios de normalidade e anormalidade, o que fundamenta o conceito de saúde como ausência de doença. 
A Psicologia contribui com a promoção da saúde ao atuar de forma crítica em oposição às práticas individualizantes, privatistas e assistencialistas. 
A implantação do Sistema Único de Saúde no Brasil foi um marco nas discussões epistemológicas sobre a saúde e acarretou uma série de consequências metodológicas voltadas para as políticas públicas de saúde que têm como foco a população. 
As diretrizes de integralidade e interdisciplinaridade propostas pelo SUS criam a necessidade de articulação entre campos de saber distintos na saúde pública, que incluem a Psicologia, para o entendimento de fatores relacionados ao indivíduo, em detrimento do coletivo. 
É correto apenas o que se afirma em
";{'A': 'I.', 'B': 'II.', 'C': 'I e IV.', 'D': 'II e III.', 'E': 'III e IV.'};{'D': 'II e III.'};Psicologia
13;2022;Considere que um paciente de 45 anos com sequelas neurológicas decorrentes de Covid-19, incluindo perda de memória recente e comprometimento do quadro de atenção, procurou uma clínica de Psicologia por encaminhamento de seu neurologista. Com a descrição do pedido de avaliação psicológica, foi atendido por uma psicóloga. No processo dessa avaliação, o uso dos instrumentos psicológicos foi decidido de acordo com orientações dos respectivos manuais de testes e da legislação vigente.;"Considerando as orientações do Conselho Federal de Psicologia (CFP) referentes à elaboração de documentos psicológicos (Resolução n. 006/2019) e à condução de procedimentos de avaliação psicológica (Resolução n. 009/2018), avalie as afirmações a seguir, indicando quais são as corretas.
A psicóloga deve elaborar um atestado psicológico, na conclusão do processo, contendo detalhes sobre os testes utilizados, resultados obtidos e diretrizes para a intervenção integrada com o serviço de neurologia. 
O laudo psicológico e os protocolos de resposta e correção dos testes devem ser cuidadosamente guardados por, no mínimo, cinco anos. 
A psicóloga pode emitir uma declaração de comparecimento do cliente aos encontros de avaliação, para fins de justificativa de ausência ao trabalho nos dias de realização da avaliação psicológica. 
A psicóloga, na escolha dos instrumentos psicológicos para a investigação das demandas apresentadas, deve optar por aqueles que avaliam aspectos relacionados à personalidade, inteligência e atenção. 
É correto apenas o que se afirma em";{'A': 'I e IV.', 'B': 'II e III.', 'C': 'II e IV.', 'D': 'I, II e III.', 'E': 'I, III e IV.'};{'B': 'II e III.'};Psicologia
14;2022;"A causa dos transtornos de ansiedade infantojuvenil é, muitas vezes, desconhecida e inclui fatores diversos. Até a década de 1980, havia a crença de que os medos durante a infância eram passageiros e benignos. Atualmente se reconhece que os medos podem constituir transtornos bastante frequentes, causando sofrimento e disfunção à criança ou ao adolescente. A identificação precoce dos transtornos de ansiedade pode evitar repercussões negativas na vida da criança e dos adolescentes, tais como a evasão escolar, a utilização demasiada de serviços de saúde por queixas somáticas associadas à ansiedade e, possivelmente, a ocorrência de problemas psiquiátricos na vida adulta.
Fonte do Texto: CASTILLO, et al. Transtornos de ansiedade. revista Brasileira de Psiquiatria. 2000 (adaptado).";"Considerando as informações apresentadas no texto e o contexto dos transtornos de ansiedade em crianças e adolescentes, avalie as afirmações a seguir, indicando quais são as corretas.
Os sintomas de ansiedade na adolescência são difíceis de se identificar, uma vez que podem ser confundidos com comportamentos comumente reconhecidos como típicos dessa fase da vida. 
O desenvolvimento emocional, as relações familiares e o ambiente incidem sobre as causas e a maneira como se manifestam os medos considerados patológicos, em crianças e adolescentes. 
O transtorno de ansiedade em crianças e adolescentes tende a ser transitório, sendo superado no curso do desenvolvimento, uma vez que medos e preocupações são comuns nessa etapa da vida. 
A avaliação e o planejamento da intervenção psicológica são fundamentais para obter uma história detalhada sobre início dos sintomas, possíveis fatores desencadeantes, tipo de apego, estilo parental e significado da experiência para a criança ou o adolescente. 
É correto apenas o que se afirma em";{'A': 'I.', 'B': 'II e III.', 'C': 'III e IV.', 'D': 'I, II e III.', 'E': 'I, II e IV.'};{'E': 'I, II e IV.'};Psicologia
15;2022;"As concepções socialmente construídas de que mulheres são inferiores a homens e a de que indivíduos não heterossexuais são inferiores aos heterossexuais frequentemente estão associadas à violação dos direitos humanos. A violência contra a mulher e a homofobia estão entre as consequências mais diretas dessas violações. A discriminação não se limita às questões de gênero, mas também a outros marcadores sociais, como classe e raça.
Fonte do Texto: MURTA, et al. Sexismo e heterossexismo: do impacto sobre a saúde às possibilidades de prevenção. In: VIANA, et al. (org.). Psicologia clínica e cultura contemporânea, 2012 (adaptado).";"Considerando o texto apresentado e o fortalecimento de uma cultura inclusiva de diversidade de gênero e sexual, avalie as afirmações a seguir, indicando quais são as corretas.
Os livros didáticos e os projetos desenvolvidos nas escolas, em que o tema da sexualidade é considerado ação preventiva, garantem, ao tratarem da perspectiva biológica, a abordagem dos direitos sexuais e reprodutivos, dispensando a exploração de outros contextos. 
Os programas relacionados à equidade de gênero e diversidade sexual objetivam transformar, por meio de intervenção educativa, o sistema de crenças e de comportamentos dos seus participantes, que podem tornar-se multiplicadores e influenciar mudanças culturais. 
A discussão sobre a diversidade sexual na escola, embora seja importante, pode impactar o desenvolvimento de um curso natural da sexualidade. 
Os programas educacionais e as estratégias de desenvolvimento pessoal com estudantes são essenciais para promover a equidade de gênero e o respeito à diversidade sexual. 
É correto apenas o que se afirma em";{'A': 'II.', 'B': 'III.', 'C': 'I e III.', 'D': 'II e IV.', 'E': 'I, II e IV.'};{'D': 'II e IV.'};Psicologia
16;2022;"A rede de serviços do Sistema Único de Saúde (SUS) constitui-se em um espaço privilegiado para identificação, acolhimento, atendimento, notificação, cuidados e proteção de crianças e adolescentes em situação de violência, bem como para a orientação às famílias. É importante compreender as especificidades dos grupos mais vulneráveis, buscando-se alertar os profissionais para riscos e possibilidades de prevenção, cuidados e proteção.
Fonte do Texto: BRASIL. MINISTÉRIO DA SAÚDE. Departamento de Ações Programáticas e Estratégicas. Linha de cuidado para a atenção integral à saúde de crianças, adolescentes e suas famílias em situação de violências, 2010 (adaptado).";"Considerando a linha de cuidado das ações de proteção frente a situações de violência propostas pelo Ministério da Saúde, avalie as afirmações a seguir, indicando quais são as corretas.
A capacitação dos profissionais de saúde é fundamental para que se consiga identificar as diferentes formas de expressão da violência, segundo a faixa etária e o sexo da criança e do adolescente. 
A multideterminação do fenômeno da violência requer a conscientização dos profissionais de saúde sobre a importância da integralidade do cuidado. 
O atendimento inicial de crianças e adolescentes deve ser realizado por profissional especializado e, se constatada situação de violência, devem ser formadas equipes multiprofissionais no próprio serviço ou articuladas com a rede de cuidado e de proteção social. 
A promoção de ações educativas junto às escolas e aos espaços comunitários para identificação, reconhecimento e busca de atendimento nas redes de proteção pode auxiliar a interrupção do ciclo de violência vivenciado por crianças e adolescentes. 
É correto apenas o que se afirma em";{'A': 'I e II.', 'B': 'I e III.', 'C': 'III e IV.', 'D': 'I, II e IV.', 'E': 'II, III e IV.'};{'D': 'I, II e IV.'};Psicologia
17;2022;"O aumento da população e sua concentração em áreas urbanas, a expansão dos mercados internacionais e as mudanças culturais colocam novos desafios aos profissionais das organizações e do trabalho e aos trabalhadores que precisam lutar constantemente em defesa de seus direitos. Nesse contexto, as pessoas trazem para o ambiente de trabalho uma pluralidade de características que desafia normas, estilos, padronizações, processos e políticas que antes eram impostos e obedecidos sem tantos questionamentos.
Fonte do Texto: ORGANIZAÇÃO INTERNACIONAL DO TRABALHO. PNUD. Promoção dos Direitos Humanos de Pessoas LGBT no Mundo do Trabalho, 2015 (adaptado).";"Tendo em vista o tema da diversidade de gênero e as intervenções propostas no âmbito da gestão de pessoas nas organizações que auxiliam na promoção da igualdade e não discriminação de colaboradores LGBTQIAPN+, avalie as afirmações a seguir, indicando quais são as corretas.
A implementação de um programa de escuta e orientação dos colaboradores LGBTQIAPN+ é essencial para sua adequação ao ambiente de trabalho. 
A identificação dos colaboradores LGBTQIAPN+ e a criação de canais de reclamação institucional específicos são práticas capazes de evitar os problemas com esse público. 
As empresas devem contribuir para o desenvolvimento de ações afirmativas na seleção, contratação e permanência de colaboradores, considerando a diversidade sexual e a igualdade de gênero. 
O desenvolvimento de ações que reforcem o compromisso da organização com a erradicação de práticas de discriminação em relação à diversidade sexual é uma medida que pode ser tomada pela organização a fim de evitar casos de discriminação. 
O tema da diversidade sexual deve ser evitado no âmbito do trabalho, dadas as implicações não controláveis na produção e na qualidade das relações no ambiente interno da empresa, que podem acarretar perda de recursos e de resultados. 
É correto apenas o que se afirma em";{'A': 'III e IV.', 'B': 'I, II e V.', 'C': 'I, III e V.', 'D': 'II, III e IV.', 'E': 'I, II, IV e V.'};{'A': 'III e IV.'};Psicologia
18;2022;"Nos últimos tempos, diversos segmentos da sociedade têm protagonizado debates acerca da redução da idade penal. Além disso, uma série de situações revela a ausência de garantia de direitos humanos em diversas instituições ou entidades em que o profissional da Psicologia atua, principalmente aquelas em que há privação de liberdade, como nas unidades de internação de jovens em conflito com a lei. É prática comum nesse tipo de instituição os psicólogos receberem solicitações para diagnosticar, prognosticar, emitir pareceres, entre outras atribuições.
Fonte do Texto: DOTTO; ENDO; SPOSITO; ENDO. Psicologia, violência e direitos humanos. Conselho Regional de Psicologia da 6a Região. São Paulo, 2011 (adaptado).";"Com relação às informações do texto, assinale a opção correta acerca de atribuições da prática dos psicólogos que atuam no contexto das medidas socioeducativas com privação de liberdade.
";{'A': 'Elaborar relatórios e pareceres com a finalidade de subsidiar decisões judiciais e orientar as práticas disciplinares adotadas pelos dirigentes da instituição diante de problemas de comportamento de adolescentes no cumprimento de medida socioeducativa.', 'B': 'Projetar programas num contexto interdisciplinar em conjunto com a equipe técnica com ações direcionadas à superação das dificuldades de ajustamento ao meio social e à aceitação de regras e limites pelos adolescentes.', 'C': 'Considerar a subjetividade do jovem e o contexto social, com intervenções que contribuam para a garantia de direitos do adolescente e para o caráter socioeducativo das medidas adotadas.', 'D': 'Realizar diagnóstico e prognóstico da conduta do jovem, centrados na identificação das patologias sociais ou pessoais, como forma de compreender os atos infracionais e elaborar medidas de tratamento apropriadas.', 'E': 'Promover ações de intervenção após a realização e o conhecimento do resultado de perícia psiquiátrica que tenha aferido a periculosidade de adolescente com inúmeras passagens pela instituição e crescente agravamento das infrações.'};{'C': 'Considerar a subjetividade do jovem e o contexto social, com intervenções que contribuam para a garantia de direitos do adolescente e para o caráter socioeducativo das medidas adotadas.'};Psicologia
19;2022;"Recentemente, foi inaugurado, numa comunidade, um Centro Especializado de Referência de Assistência Social (CREAS) vinculado à Coordenadoria da Mulher e ao Conselho Municipal dos Direitos da Mulher. Os profissionais do serviço estão preocupados com a promoção desses direitos e com a garantia da equidade de gênero. Desse modo, procura-se desenvolver uma série de ações de caráter preventivo e educativo com as mulheres que pertencem à comunidade, com o objetivo de diminuir a vulnerabilidade da população feminina.
Fonte do Texto: CONSELHO FEDERAL DE PSICOLOGIA. Prêmio Profissional: Democracia e Cidadania Plena das Mulheres. 2012 (adaptado).";"Considerando o texto apresentado e as ações pertinentes às (aos) psicólogas(os) nos CREAS, com vistas a atingir os objetivos mencionados no texto, avalie as afirmações a seguir, indicando quais são as corretas.
A realização de ações focadas no diagnóstico psicológico de mulheres em situação de vulnerabilidade deve ser prioridade para a(o) psicóloga(o) que atua no CREAS. 
A(O) psicóloga(o) deve propor ações direcionadas à promoção de autonomia, visando-se ao bem-estar de toda a família envolvida em processo psicoterapêutico. 
A criação de espaços de reflexão para valorização, autonomia, fortalecimento e instrumentalização das mulheres deve ser incentivada, com vistas a ajudá-las a se reconhecerem como sujeitos de direitos. 
A promoção de ações na modalidade de grupo deve ser direcionada a todas as mulheres da comunidade, enquanto a psicoterapia individual deve ser restrita a mulheres em situação de violência de gênero. 
É correto o que se afirma em";{'A': 'III, apenas.', 'B': 'I e II, apenas.', 'C': 'III e IV, apenas.', 'D': 'I, II e IV, apenas.', 'E': 'I, II, III e IV.'};{'A': 'III, apenas.'};Psicologia
20;2022;"A população em situação de rua configura-se como uma grave expressão da desigualdade social, pois são indivíduos que, sem trabalho e moradia, seguem à margem do processo produtivo, excluídos das condições de suprir a própria sobrevivência, fazendo da rua o meio para tal. É conhecida a fragilidade das políticas públicas, espaço muitas vezes ocupado por instituições não governamentais e/ou religiosas. De acordo com as orientações sobre o Centro de Referência Especializado para População em Situação de Rua (CENTRO POP) e Serviços Especializados, entre as principais ações voltadas ao atendimento à população em situação de rua está o serviço de acolhimento institucional, cuja especificidade encontra-se na oferta de proteção integral que garanta condições de estadia, convívio e endereço de referência, para acolher com privacidade pessoas em situação de rua, assim como famílias e indivíduos que se encontram sem referência e/ou em situação de ameaça.
Fonte do Texto: BRASIL. Secretaria Nacional de Renda e Cidadania e Secretaria Nacional de Assistência Social. Ministério do Desenvolvimento Social e Combate à Fome – MDS. Orientações Técnicas: Centro de Referência Especializado para População em Situação de Rua – Centro Pop. SUAS e População em Situação de rua, 2011 (adaptado).";"Considerando a atuação das(os) psicólogas(os) no contexto de acolhimento institucional de população em situação de rua, mencionado no texto, avalie as afirmações a seguir, indicando quais são as corretas.
A promoção do fortalecimento dos vínculos interpessoais e/ou familiares dessa população é papel das(os) psicólogas(os). 
As(Os) psicólogas(os) podem contribuir para a construção de projetos de geração de renda que favoreçam o desenvolvimento da autonomia dessa população. 
A realização de ações psicoeducativas que problematizem a realidade da população de rua, buscando empoderar os sujeitos atendidos, é um dos trabalhos que deve ser desenvolvido. 
As(Os) psicólogas(os) devem atuar para promover a adequação do comportamento dessa população ao padrão social, de modo a tornar os indivíduos aptos para o mercado de trabalho. 
É correto apenas o que se afirma em";{'A': 'I e III.', 'B': 'I e IV.', 'C': 'II e IV.', 'D': 'I, II e III.', 'E': 'II, III e IV.'};{'D': 'I, II e III.'};Psicologia
21;2022;"Uma psicóloga trabalha em um hospital-escola atendendo crianças e seus familiares. Nesse serviço de saúde, existe uma equipe multiprofissional formada por assistentes sociais, enfermeiros, médicos, nutricionistas e psicólogos, os quais atuam de modo integrado com vistas a atender as necessidades das crianças em tratamento e apoiar seus familiares. A equipe multiprofissional se reúne periodicamente e todos têm participação efetiva nas discussões e nas decisões, de modo que a equipe tem sido considerada referência em sua área de atuação.
";"Considerando o caso apresentado, avalie as afirmações a seguir, indicando quais são as corretas.
A psicóloga, ao ter acesso a informações pessoais da mãe da criança que não são relevantes para a condução do tratamento, poderá repassá-las para a equipe multiprofissional. 
Ao realizar uma entrevista psicológica, a psicóloga deverá informar os resultados das investigações aos familiares ou responsáveis legais, pois esse é um direito assegurado às pessoas submetidas a esse tipo de procedimento. 
As pesquisas desenvolvidas no serviço de saúde pela psicóloga não precisam ser submetidas a um comitê de ética de pesquisa com seres humanos, pois se trata de um serviço ligado a uma universidade. 
Ao atuar em um hospital-escola, a psicóloga não deverá transpor o modelo da clínica individual; ao contrário, deverá considerar não somente os aspectos individuais, como também os grupais e institucionais em seu trabalho. 
É correto apenas o que se afirma em
";{'A': 'I e III.', 'B': 'II e IV.', 'C': 'II e III.', 'D': 'I, II e IV.', 'E': 'I, III e IV.'};{'B': 'II e IV.'};Psicologia
